#dopaminergic-neurons_embryo_enriched_
,Tissue,Expected,Observed,Fold Change,Q value
113,cholinergic neuron(WBbt:0006840),12.717197704334058,29.0,2.2803765950824775,3.465603913055134e-05
114,ASKR(WBbt:0003883),3.8525628339600235,15.0,3.893512097395593,5.686331895737925e-06
115,accessory cell(WBbt:0005762),5.68533544429052,13.0,2.286584516847675,0.006300940380100233
116,ABalaappa(WBbt:0006037),0.9350880664951514,3.0,3.208253968253968,0.03696381768263379
117,ABprpppp(WBbt:0006179),1.271719770433406,4.0,3.1453470276999687,0.02482095771974001
118,lumbar ganglion right(WBbt:0005601),11.7447061151791,31.0,2.6394870757928084,7.145954455448975e-07
119,ABplpappa(WBbt:0006232),1.383930338412824,4.0,2.8903188903188903,0.03380682304853468
120,PHBR(WBbt:0005659),3.254106471403127,16.0,4.91686431916317,1.003342114831087e-07
121,AWAL(WBbt:0003831),1.7205620423510786,5.0,2.90602714515758,0.021758409811557054
122,DVB(WBbt:0004822),0.9350880664951514,3.0,3.208253968253968,0.03696381768263379
123,OL quadrant ventral right sensillum(WBbt:0005505),1.6831585196912726,16.0,9.50593768371546,3.776936471927194e-12
124,MSapa(WBbt:0005898),1.2343162477735998,4.0,3.240660573993907,0.02233543676313792
125,ABalppaa(WBbt:0005944),1.5709479517118545,4.0,2.5462333081380697,0.049209476670205164
126,ASHR(WBbt:0003889),3.8151593113002176,14.0,3.6695715323166307,2.3892853161167792e-05
127,CEPDR(WBbt:0004937),1.383930338412824,20.0,14.45159445159445,3.634916437481607e-19
128,R4BL(WBbt:0004028),1.0472986344745696,11.0,10.503212396069538,1.7321665586916945e-09
129,CEPDL(WBbt:0004938),1.3465268157530181,20.0,14.853027630805407,2.0296179018561864e-19
130,ADFR(WBbt:0003999),2.9174747674648724,13.0,4.455908289241623,4.640444051849481e-06
131,AVDL(WBbt:0003866),1.0847021571343758,4.0,3.687648239372377,0.014383292697372076
132,ABprpppa(WBbt:0005943),1.2343162477735998,4.0,3.240660573993907,0.02233543676313792
133,ASHL(WBbt:0003890),3.8525628339600235,14.0,3.6339446242358866,2.6635000077426118e-05
134,sensory neuron(WBbt:0005759),30.29685335444291,86.0,2.8385786138872553,2.2296490019856116e-20
135,lumbar ganglion left(WBbt:0005098),11.408074411240847,31.0,2.7173735796686618,3.67793669960097e-07
136,HSNL(WBbt:0004758),4.039580447259054,8.0,1.980403684107388,0.048994104289242016
137,RICR(WBbt:0003940),1.271719770433406,4.0,3.1453470276999687,0.02482095771974001
138,URXL(WBbt:0004928),1.6457549970314664,5.0,3.038119288119288,0.01849819587492985
139,VC neuron(WBbt:0005304),1.5709479517118545,4.0,2.5462333081380697,0.049209476670205164
140,MSapaa(WBbt:0006236),1.0847021571343758,4.0,3.687648239372377,0.014383292697372076
141,ABalppapa(WBbt:0005846),1.0472986344745696,3.0,2.8645124716553285,0.049209476670205164
142,ASKL(WBbt:0003884),3.9273698792796354,15.0,3.8193499622071054,7.237920534613959e-06
143,OLQVL(WBbt:0004437),1.309123293093212,14.0,10.694179894179895,1.1106930264407473e-11
144,IL1 neuron(WBbt:0005119),1.3465268157530181,7.0,5.198559670781893,0.0001919010171118513
145,ray 7 left(WBbt:0006963),1.4961409063922422,12.0,8.02063492063492,1.0149970938676398e-08
146,R7AR(WBbt:0004002),0.9724915891549575,10.0,10.282865282865282,8.516478344216265e-09
147,SIAVL(WBbt:0004985),0.9724915891549575,6.0,6.169719169719169,0.0001609363845837391
148,ASGR(WBbt:0003891),2.2442113595883635,7.0,3.1191358024691356,0.00663383383228374
149,ABalpaaa(WBbt:0006557),1.5335444290520481,4.0,2.608336559556072,0.045536859280820685
150,IL sensillum ventral left(WBbt:0005121),1.383930338412824,5.0,3.6128986128986127,0.008969911905582493
151,FLPR(WBbt:0004797),1.309123293093212,7.0,5.347089947089947,0.0001609363845837391
152,VB neuron(WBbt:0005336),1.7579655650108845,5.0,2.8441967803669934,0.02373363150308916
153,ABalapaap(WBbt:0006217),1.0472986344745696,3.0,2.8645124716553285,0.049209476670205164
154,MSappa(WBbt:0006717),1.271719770433406,5.0,3.9316837846249606,0.006097364337511099
155,R1BR(WBbt:0004046),1.1221056797941817,11.0,9.802998236331568,3.967469900555011e-09
156,pharyngeal neuron(WBbt:0005439),9.762319414209381,22.0,2.2535628129497858,0.0004219966705699382
157,ray 1 right(WBbt:0006943),1.383930338412824,11.0,7.948376948376948,3.768378094683021e-08
158,R3BR(WBbt:0004033),1.0847021571343758,11.0,10.141032658274035,2.712514453558769e-09
159,ray 2 left(WBbt:0006946),1.42133386107263,11.0,7.739209133945977,5.194326929668801e-08
160,R3BL(WBbt:0004034),1.0847021571343758,11.0,10.141032658274035,2.712514453558769e-09
161,AVAL(WBbt:0003870),1.9075796556501088,6.0,3.145347027699969,0.01018861370494022
162,nerve ring neuron(WBbt:0006974),15.709479517118542,33.0,2.1006424792139082,5.127096801379775e-05
163,pharyngeal nervous system(WBbt:0005440),9.799722936869186,23.0,2.3470051294478775,0.0001609363845837391
164,R2BR(WBbt:0004039),1.1221056797941817,11.0,9.802998236331568,3.967469900555011e-09
165,AWCL(WBbt:0003827),4.07698396991886,10.0,2.452793553710985,0.00927506424343862
166,dorsal nerve cord(WBbt:0006750),9.799722936869186,25.0,2.5510925320085627,1.899179209530934e-05
167,posterior lateral right ganglion(WBbt:0005463),4.07698396991886,24.0,5.886704528906364,2.705396093840412e-12
168,ABalappaa(WBbt:0006380),1.0098951118147634,3.0,2.9706055261610818,0.04514008407319533
169,AWAR(WBbt:0003830),1.6831585196912726,5.0,2.9706055261610818,0.019988807540227266
170,R4BR(WBbt:0004027),1.0472986344745696,11.0,10.503212396069538,1.7321665586916945e-09
171,ASER(WBbt:0003903),4.899861468434593,17.0,3.469485843531645,7.304411963298706e-06
172,AVM(WBbt:0003832),2.6930536315060363,7.0,2.5992798353909463,0.017671720570837345
173,ABalpaap(WBbt:0005934),1.383930338412824,4.0,2.8903188903188903,0.03380682304853468
174,R6AR(WBbt:0004016),0.9724915891549575,9.0,9.254578754578754,1.003342114831087e-07
175,ABarpapaa(WBbt:0006385),0.9350880664951514,3.0,3.208253968253968,0.03696381768263379
176,ray 6 right(WBbt:0006962),1.3465268157530181,10.0,7.4265138154027035,2.6177479782901283e-07
177,NSML(WBbt:0004457),1.8327726103304969,10.0,5.456214231724435,7.101664199372001e-06
178,ABalapppa(WBbt:0006476),1.0098951118147634,3.0,2.9706055261610818,0.04514008407319533
179,anterior deirid sensillum(WBbt:0006927),1.4961409063922422,14.0,9.357407407407408,9.252579444533554e-11
180,RIS(WBbt:0005045),0.9350880664951514,4.0,4.2776719576719575,0.008095923234497912
181,copulatory spicule(WBbt:0005312),1.5709479517118545,6.0,3.8193499622071045,0.0036616744638779427
182,lateral nerve cord(WBbt:0006769),3.1044923807639027,7.0,2.254796965640339,0.03434941184669593
183,R2AL(WBbt:0004042),1.0098951118147634,9.0,8.911816578483245,1.433704054683823e-07
184,GABAergic neuron(WBbt:0005190),5.909756580249356,12.0,2.030540486236689,0.019303364550114693
185,PHAL(WBbt:0004366),3.254106471403127,15.0,4.609560299215471,5.405957680867127e-07
186,CEPVL(WBbt:0004933),1.2343162477735998,20.0,16.203302869969537,2.8511626231936125e-20
187,R2BL(WBbt:0004040),1.1221056797941817,11.0,9.802998236331568,3.967469900555011e-09
188,H cell(WBbt:0008596),0.9350880664951514,3.0,3.208253968253968,0.03696381768263379
189,AQR(WBbt:0003927),1.2343162477735998,4.0,3.240660573993907,0.02233543676313792
190,SMDDR(WBbt:0004971),1.1969127251137937,4.0,3.341931216931217,0.020005604665548717
191,ABplppppp(WBbt:0006574),1.3465268157530181,4.0,2.9706055261610813,0.030533619578657373
192,ray 3 right(WBbt:0006956),1.3465268157530181,11.0,8.169165196942973,2.9365273410782792e-08
193,R6AL(WBbt:0004018),0.9724915891549575,9.0,9.254578754578754,1.003342114831087e-07
194,R8BL(WBbt:0003990),1.1221056797941817,11.0,9.802998236331568,3.967469900555011e-09
195,ABalppap(WBbt:0006112),1.309123293093212,4.0,3.0554799697656843,0.02721705570658512
196,R4AR(WBbt:0004029),0.9724915891549575,9.0,9.254578754578754,1.003342114831087e-07
197,ventral cord neuron(WBbt:0005300),24.237482683554326,41.0,1.6915948135083936,0.0008362840219352897
198,MSppaa(WBbt:0006531),1.271719770433406,4.0,3.1453470276999687,0.02482095771974001
199,R4AL(WBbt:0004030),0.9724915891549575,9.0,9.254578754578754,1.003342114831087e-07
200,AFDL(WBbt:0003993),2.0571937462893333,6.0,2.9165945165945164,0.014414737193626676
201,ray 9 right(WBbt:0006968),1.42133386107263,12.0,8.442773600668337,5.8354050915133146e-09
202,OLQVR(WBbt:0004431),1.309123293093212,14.0,10.694179894179895,1.1106930264407473e-11
203,R8BR(WBbt:0003988),1.1221056797941817,11.0,9.802998236331568,3.967469900555011e-09
204,neuron(WBbt:0003679),105.06649515139522,153.0,1.4562206513078708,7.529300352526145e-13
205,ADLR(WBbt:0003995),3.9273698792796354,17.0,4.328596623834719,2.7278840391318926e-07
206,lumbar right ganglion neuron(WBbt:0005600),11.258460320601623,31.0,2.7534848564748895,2.7794957723030617e-07
207,R7BR(WBbt:0004000),1.1595092024539877,11.0,9.486772486772487,5.49656368242388e-09
208,IL sensillum dorsal left(WBbt:0005126),1.3465268157530181,5.0,3.7132569077013518,0.007846144068253335
209,ABalappp(WBbt:0006242),1.0472986344745696,3.0,2.8645124716553285,0.049209476670205164
210,OL quadrant dorsal left sensillum(WBbt:0005508),1.6457549970314664,15.0,9.114357864357865,3.2252879339538525e-11
211,R3AR(WBbt:0004035),0.9350880664951514,9.0,9.624761904761904,6.860026280407689e-08
212,RMEV(WBbt:0005021),1.0472986344745696,4.0,3.819349962207105,0.01254039215064869
213,lumbar left ganglion neuron(WBbt:0005097),10.884425094003563,31.0,2.8481063292059856,1.364415259428313e-07
214,cephalic sensillum ventral right(WBbt:0006923),1.6083514743716605,21.0,13.056847545219638,6.036783931225705e-19
215,ABplppaaa(WBbt:0005998),1.0472986344745696,3.0,2.8645124716553285,0.049209476670205164
216,ALMR(WBbt:0003953),3.3663170393825452,7.0,2.079423868312757,0.04810186781064879
217,R8AL(WBbt:0003994),1.0098951118147634,9.0,8.911816578483245,1.433704054683823e-07
218,NSMR(WBbt:0004446),1.8327726103304969,10.0,5.456214231724435,7.101664199372001e-06
219,IL2 neuron(WBbt:0005118),1.6083514743716605,11.0,6.839301095115048,1.97194062477542e-07
220,linker cell(WBbt:0005062),1.0098951118147634,4.0,3.960807368214776,0.010981956812088918
221,ray 6 left(WBbt:0006961),1.3465268157530181,10.0,7.4265138154027035,2.6177479782901283e-07
222,AWBR(WBbt:0003828),2.7304571541658422,8.0,2.9299122997753133,0.006151302626119943
223,ABplaapp(WBbt:0005896),1.0098951118147634,3.0,2.9706055261610818,0.04514008407319533
224,ASJL(WBbt:0003886),3.0670888581040963,12.0,3.912504839334108,4.357696135789355e-05
225,ABarapaa(WBbt:0006515),1.383930338412824,4.0,2.8903188903188903,0.03380682304853468
226,ASGL(WBbt:0003892),2.2816148822481694,7.0,3.068002428658166,0.007260255860670504
227,R1A(WBbt:0008391),0.9350880664951514,9.0,9.624761904761904,6.860026280407689e-08
228,AWC(WBbt:0005672),4.26400158321789,10.0,2.3452148890745383,0.01241432475458807
229,command interneuron(WBbt:0007804),3.4037205620423507,8.0,2.350369207512065,0.021075549352360237
230,Cappa(WBbt:0006664),0.9724915891549575,3.0,3.0848595848595846,0.04022092249955297
231,AIAR(WBbt:0003987),0.9724915891549575,3.0,3.0848595848595846,0.04022092249955297
232,socket cell(WBbt:0005750),3.216702948743321,8.0,2.487018580041836,0.015962534901290664
233,postdeirid sensillum right(WBbt:0006970),1.795369087670691,19.0,10.582782186948853,3.3928560546739488e-15
234,RICL(WBbt:0003941),1.271719770433406,4.0,3.1453470276999687,0.02482095771974001
235,SIAVR(WBbt:0004983),0.9724915891549575,6.0,6.169719169719169,0.0001609363845837391
236,R2AR(WBbt:0004041),1.0098951118147634,9.0,8.911816578483245,1.433704054683823e-07
237,PQR(WBbt:0004096),2.0945972689491392,9.0,4.296768707482993,0.0001609363845837391
238,PDEL(WBbt:0004383),1.6831585196912726,19.0,11.28830099941211,8.26763709133363e-16
239,OLQDL(WBbt:0004439),1.309123293093212,14.0,10.694179894179895,1.1106930264407473e-11
240,ABplpappp(WBbt:0006390),1.4587373837324362,4.0,2.7420974087640753,0.038963880929544586
241,cephalic sensillum dorsal right(WBbt:0006922),1.7205620423510786,21.0,12.205314009661835,3.195690878418111e-18
242,R6BR(WBbt:0004012),1.0847021571343758,10.0,9.219120598430942,2.8882399876067677e-08
243,PVCL(WBbt:0004094),1.5709479517118545,4.0,2.5462333081380697,0.049209476670205164
244,VD neuron(WBbt:0005303),1.982386700969721,6.0,3.0266546870320457,0.012310991891612255
245,male gonadal cell(WBbt:0008209),1.0472986344745696,4.0,3.819349962207105,0.01254039215064869
246,phasmid right sensillum(WBbt:0005427),4.451019196516921,18.0,4.044017607042817,3.5897094213105264e-07
247,lateral ganglion left neuron(WBbt:0005102),18.065901444686325,44.0,2.435527512132067,2.980567280442499e-08
248,RMD(WBbt:0005400),1.3465268157530181,4.0,2.9706055261610813,0.030533619578657373
249,lateral ganglion right(WBbt:0005101),18.10330496734613,44.0,2.4304954304954305,3.143528252030009e-08
250,AVAR(WBbt:0003869),1.9075796556501088,6.0,3.145347027699969,0.01018861370494022
251,ASEL(WBbt:0003904),4.899861468434593,19.0,3.8776606486530154,3.460126112506043e-07
252,OL quadrant ventral left sensillum(WBbt:0005506),1.7205620423510786,16.0,9.299286864504255,5.533808697663204e-12
253,anterior ganglion (post)(WBbt:0005371),8.041757371858301,37.0,4.600984373077397,6.283932864726066e-15
254,ray 5 left(WBbt:0006959),1.4961409063922422,12.0,8.02063492063492,1.0149970938676398e-08
255,ray 8 left(WBbt:0006965),1.42133386107263,11.0,7.739209133945977,5.194326929668801e-08
256,ABalpppaa(WBbt:0006400),0.9724915891549575,4.0,4.113146113146113,0.009439536164112729
257,amphid right sensillum(WBbt:0005392),16.30793587967544,37.0,2.268834037182661,2.481602805757099e-06
258,URXR(WBbt:0004926),1.6457549970314664,5.0,3.038119288119288,0.01849819587492985
259,CANL(WBbt:0004949),2.7304571541658422,8.0,2.9299122997753133,0.006151302626119943
260,cephalic sensillum dorsal left(WBbt:0006921),1.6831585196912726,21.0,12.476543209876542,1.9374255588332367e-18
261,Cappp(WBbt:0006185),0.9350880664951514,3.0,3.208253968253968,0.03696381768263379
262,PLMR(WBbt:0004103),3.291509994062933,8.0,2.4304954304954305,0.01812540606286201
263,metacorpus(WBbt:0003711),6.171581238868,14.0,2.268462401795735,0.005096747775129815
264,ABprpappa(WBbt:0006088),1.42133386107263,4.0,2.814257866889446,0.03696381768263379
265,ABalppapp(WBbt:0005938),0.9350880664951514,3.0,3.208253968253968,0.03696381768263379
266,R9BL(WBbt:0003968),1.0847021571343758,11.0,10.141032658274035,2.712514453558769e-09
267,ABpraaaap(WBbt:0006141),0.9724915891549575,3.0,3.0848595848595846,0.04022092249955297
268,ray 4 left(WBbt:0006957),1.3465268157530181,11.0,8.169165196942973,2.9365273410782792e-08
269,dorsal ganglion(WBbt:0005214),4.638036809815951,28.0,6.037037037037037,1.5118271719110365e-14
