#Ray_Enriched
,Tissue,Expected,Observed,Fold Change,Q value
34,AFDR(WBbt:0003991),0.10686720759944587,1.0,9.357407407407408,0.014584104174985972
35,ABplpapa(WBbt:0006087),0.07520284979220265,1.0,13.297368421052632,0.014584104174985972
36,MSaappa(WBbt:0006200),0.05145458143677024,1.0,19.434615384615384,0.014584104174985972
37,ABarapppa(WBbt:0006325),0.04947555907381753,1.0,20.212,0.014584104174985972
38,apoptotic cell(WBbt:0006925),0.10884622996239858,2.0,18.374545454545455,0.008422587343117183
39,MSaaa(WBbt:0006438),0.05145458143677024,1.0,19.434615384615384,0.014584104174985972
40,AWCR(WBbt:0003826),0.21571343756184444,1.0,4.635779816513762,0.047643511253040456
41,PDER(WBbt:0004382),0.08905600633287157,1.0,11.228888888888887,0.014584104174985972
42,MSpaap(WBbt:0005878),0.06530773797743915,1.0,15.31212121212121,0.014584104174985972
43,ABpraaap(WBbt:0006534),0.06530773797743915,1.0,15.31212121212121,0.014584104174985972
44,ABarpaaa(WBbt:0006398),0.08905600633287157,1.0,11.228888888888887,0.014584104174985972
45,ABprapaa(WBbt:0006163),0.06134969325153374,1.0,16.3,0.014584104174985972
46,ABplppap(WBbt:0006028),0.07520284979220265,1.0,13.297368421052632,0.014584104174985972
47,ABalaaap(WBbt:0005982),0.07322382742924995,2.0,27.313513513513517,0.008422587343117183
48,ABpraappp(WBbt:0006270),0.07718187215515536,1.0,12.956410256410255,0.014584104174985972
49,FLPL(WBbt:0004798),0.06926578270334455,2.0,28.874285714285715,0.008422587343117183
50,V cell(WBbt:0008597),0.08509796160696616,2.0,23.50232558139535,0.008422587343117183
51,ABaraaaa(WBbt:0006360),0.07322382742924995,1.0,13.656756756756758,0.014584104174985972
52,syncytium precursor(WBbt:0008073),0.19196516920641202,2.0,10.418556701030928,0.011128346074895136
53,Caap(WBbt:0005921),0.07322382742924995,1.0,13.656756756756758,0.014584104174985972
54,MSaapap(WBbt:0006533),0.055412626162675636,1.0,18.04642857142857,0.014584104174985972
55,CANR(WBbt:0004947),0.1424896101325945,1.0,7.018055555555555,0.023594091213211994
56,socket cell(WBbt:0005750),0.17019592321393232,1.0,5.875581395348838,0.03177440544310034
57,ABprpapa(WBbt:0006259),0.06728676034039185,2.0,29.7235294117647,0.008422587343117183
58,Cppa(WBbt:0006168),0.09301405105877696,2.0,21.50212765957447,0.008422587343117183
59,ABplpaapa(WBbt:0006115),0.06530773797743915,1.0,15.31212121212121,0.014584104174985972
60,ABplpppp(WBbt:0006647),0.07520284979220265,1.0,13.297368421052632,0.014584104174985972
61,CEPVR(WBbt:0004931),0.06728676034039185,1.0,14.86176470588235,0.014584104174985972
62,P11(WBbt:0004410),0.11478329705125669,2.0,17.424137931034483,0.008422587343117183
63,MSpapaa(WBbt:0006351),0.05145458143677024,1.0,19.434615384615384,0.014584104174985972
64,MSpappa(WBbt:0006150),0.05145458143677024,1.0,19.434615384615384,0.014584104174985972
65,PVDL(WBbt:0004090),0.1345735206807837,1.0,7.430882352941175,0.021295999780837453
66,posterior lateral left ganglion(WBbt:0005464),0.3344547793390065,3.0,8.9698224852071,0.008422587343117183
67,ABprapppa(WBbt:0005909),0.05343360379972294,1.0,18.714814814814815,0.014584104174985972
68,ABprappa(WBbt:0006269),0.07520284979220265,2.0,26.594736842105263,0.008422587343117183
69,ADLL(WBbt:0003997),0.20779734811003364,1.0,4.812380952380952,0.04489878183276887
70,ABplaapp(WBbt:0005896),0.05343360379972294,1.0,18.714814814814815,0.014584104174985972
71,ADLR(WBbt:0003995),0.20779734811003364,1.0,4.812380952380952,0.04489878183276887
72,ABaraaaap(WBbt:0006311),0.05145458143677024,1.0,19.434615384615384,0.014584104174985972
73,OL quadrant dorsal left sensillum(WBbt:0005508),0.08707698396991885,1.0,11.484090909090911,0.014584104174985972
74,ABarppap(WBbt:0005859),0.05739164852562834,2.0,34.84827586206897,0.008422587343117183
75,ABpraapa(WBbt:0006302),0.07718187215515536,1.0,12.956410256410255,0.014584104174985972
76,neuronal sheath cell(WBbt:0005811),0.152384721947358,2.0,13.124675324675325,0.008422587343117183
77,ABplapapa(WBbt:0006677),0.06332871561448644,1.0,15.790625,0.014584104174985972
78,ABprppap(WBbt:0006346),0.07520284979220265,2.0,26.594736842105263,0.008422587343117183
79,ABplpapaa(WBbt:0005955),0.06332871561448644,1.0,15.790625,0.014584104174985972
80,Cpap(WBbt:0006628),0.055412626162675636,1.0,18.04642857142857,0.014584104174985972
81,amphid sheath cell(WBbt:0006754),0.06332871561448644,1.0,15.790625,0.014584104174985972
82,ABprppppa(WBbt:0006055),0.06332871561448644,1.0,15.790625,0.014584104174985972
83,ventral nerve cord(WBbt:0005829),0.9024341975064318,3.0,3.324342105263158,0.024468653547305343
84,ABprapaap(WBbt:0006624),0.06530773797743915,1.0,15.31212121212121,0.014584104174985972
85,ABalapapa(WBbt:0006314),0.06134969325153374,1.0,16.3,0.014584104174985972
86,PHAR(WBbt:0004365),0.17217494557688504,1.0,5.808045977011494,0.032357710118521704
87,ABplaaap(WBbt:0006478),0.05937067088858104,1.0,16.843333333333334,0.014584104174985972
88,ABarpaap(WBbt:0006517),0.05343360379972294,1.0,18.714814814814815,0.014584104174985972
89,ABprpaap(WBbt:0006253),0.06530773797743915,1.0,15.31212121212121,0.014584104174985972
90,SDQL(WBbt:0004993),0.07124480506629725,1.0,14.03611111111111,0.014584104174985972
91,ABaraapap(WBbt:0006006),0.04947555907381753,1.0,20.212,0.014584104174985972
92,MSppp(WBbt:0006710),0.05937067088858104,1.0,16.843333333333334,0.014584104174985972
93,ABarpapaa(WBbt:0006385),0.04947555907381753,1.0,20.212,0.014584104174985972
94,ABarpppp(WBbt:0006532),0.05937067088858104,1.0,16.843333333333334,0.014584104174985972
95,ABarapap(WBbt:0006334),0.06332871561448644,2.0,31.58125,0.008422587343117183
96,ABprappap(WBbt:0006220),0.07124480506629725,1.0,14.03611111111111,0.014584104174985972
97,PVM(WBbt:0004086),0.11676231941420938,1.0,8.564406779661017,0.01649784386276524
98,tail precursor cell(WBbt:0008409),0.04947555907381753,1.0,20.212,0.014584104174985972
99,ABprapaaa(WBbt:0005961),0.06134969325153374,1.0,16.3,0.014584104174985972
100,ABprpaaap(WBbt:0006490),0.06332871561448644,1.0,15.790625,0.014584104174985972
101,cholinergic neuron(WBbt:0006840),0.6728676034039184,3.0,4.458529411764706,0.014584104174985972
102,Capa(WBbt:0006444),0.08113991688106074,1.0,12.32439024390244,0.014584104174985972
103,ASKR(WBbt:0003883),0.20383930338412823,1.0,4.905825242718447,0.043626245568365356
104,ABplpapp(WBbt:0006420),0.06926578270334455,1.0,14.437142857142858,0.014584104174985972
105,ABarappa(WBbt:0006005),0.06530773797743915,2.0,30.62424242424242,0.008422587343117183
106,male(WBbt:0007850),0.1464476548584999,1.0,6.828378378378379,0.024468653547305343
107,ABalaappa(WBbt:0006037),0.04947555907381753,1.0,20.212,0.014584104174985972
108,ABpraapp(WBbt:0006335),0.06530773797743915,1.0,15.31212121212121,0.014584104174985972
109,OLQDR(WBbt:0004438),0.06926578270334455,1.0,14.437142857142858,0.014584104174985972
110,ABplappap(WBbt:0006067),0.07124480506629725,1.0,14.03611111111111,0.014584104174985972
111,ABprpppp(WBbt:0006179),0.06728676034039185,2.0,29.7235294117647,0.008422587343117183
112,lumbar ganglion right(WBbt:0005601),0.6214130219671482,3.0,4.827707006369427,0.014584104174985972
113,PHBR(WBbt:0005659),0.17217494557688504,1.0,5.808045977011494,0.032357710118521704
114,AWAL(WBbt:0003831),0.09103502869582426,1.0,10.984782608695651,0.014584104174985972
115,ABarppppp(WBbt:0006186),0.06134969325153374,1.0,16.3,0.014584104174985972
116,ABprapap(WBbt:0006678),0.06728676034039185,2.0,29.7235294117647,0.008422587343117183
117,OL quadrant ventral right sensillum(WBbt:0005505),0.08905600633287157,1.0,11.228888888888887,0.014584104174985972
118,ABalppaa(WBbt:0005944),0.08311893924401347,2.0,24.06190476190476,0.008422587343117183
119,ASHR(WBbt:0003889),0.20186028102117554,1.0,4.953921568627451,0.0429923474714581
120,hyp4(WBbt:0004687),0.10488818523649317,1.0,9.533962264150944,0.014584104174985972
121,CEPDR(WBbt:0004937),0.07322382742924995,1.0,13.656756756756758,0.014584104174985972
122,ABprpppa(WBbt:0005943),0.06530773797743915,2.0,30.62424242424242,0.008422587343117183
123,ABprpaapp(WBbt:0006605),0.06134969325153374,2.0,32.6,0.008422587343117183
124,ABprappaa(WBbt:0006350),0.06926578270334455,1.0,14.437142857142858,0.014584104174985972
125,ABplppaap(WBbt:0006058),0.05343360379972294,1.0,18.714814814814815,0.014584104174985972
126,ABaraapa(WBbt:0005853),0.07124480506629725,1.0,14.03611111111111,0.014584104174985972
127,lumbar ganglion left(WBbt:0005098),0.6036018207005739,3.0,4.97016393442623,0.014584104174985972
128,HSNL(WBbt:0004758),0.21373441519889175,2.0,9.357407407407408,0.014584104174985972
129,Cpppa(WBbt:0006024),0.05145458143677024,1.0,19.434615384615384,0.014584104174985972
130,ABalpppp(WBbt:0006089),0.06134969325153374,2.0,32.6,0.008422587343117183
131,ABalppapa(WBbt:0005846),0.055412626162675636,1.0,18.04642857142857,0.014584104174985972
132,ASKL(WBbt:0003884),0.20779734811003364,1.0,4.812380952380952,0.04489878183276887
133,ABpraappa(WBbt:0006035),0.08311893924401347,2.0,24.06190476190476,0.008422587343117183
134,excretory duct cell(WBbt:0004540),0.07322382742924995,1.0,13.656756756756758,0.014584104174985972
135,ABplpppap(WBbt:0006665),0.07124480506629725,1.0,14.03611111111111,0.014584104174985972
136,HSNR(WBbt:0004757),0.21175539283593905,2.0,9.444859813084111,0.014502443829264149
137,ABpraapaa(WBbt:0006108),0.07124480506629725,1.0,14.03611111111111,0.014584104174985972
138,ASGR(WBbt:0003891),0.11874134177716208,1.0,8.421666666666667,0.01697521399085675
139,ABplppppa(WBbt:0006352),0.06728676034039185,1.0,14.86176470588235,0.014584104174985972
140,ABalpaaa(WBbt:0006557),0.08113991688106074,1.0,12.32439024390244,0.014584104174985972
141,ABaraaap(WBbt:0005861),0.06728676034039185,1.0,14.86176470588235,0.014584104174985972
142,V3L(WBbt:0004898),0.05937067088858104,2.0,33.68666666666667,0.008422587343117183
143,ABprpaaa(WBbt:0006167),0.06926578270334455,1.0,14.437142857142858,0.014584104174985972
144,MSpapap(WBbt:0005968),0.06134969325153374,1.0,16.3,0.014584104174985972
145,FLPR(WBbt:0004797),0.06926578270334455,2.0,28.874285714285715,0.008422587343117183
146,MSpapp(WBbt:0006201),0.07124480506629725,1.0,14.03611111111111,0.014584104174985972
147,ABprappp(WBbt:0006702),0.08509796160696616,2.0,23.50232558139535,0.008422587343117183
148,MSaaapp(WBbt:0005892),0.05145458143677024,1.0,19.434615384615384,0.014584104174985972
149,ABalapaap(WBbt:0006217),0.055412626162675636,1.0,18.04642857142857,0.014584104174985972
150,ventral cord blast cell(WBbt:0008115),0.1622798337621215,2.0,12.32439024390244,0.008422587343117183
151,ABprapppp(WBbt:0006056),0.05343360379972294,1.0,18.714814814814815,0.014584104174985972
152,ABarpappa(WBbt:0006273),0.05937067088858104,1.0,16.843333333333334,0.014584104174985972
153,MSppaa(WBbt:0006531),0.06728676034039185,1.0,14.86176470588235,0.014584104174985972
154,ABprpapp(WBbt:0005852),0.055412626162675636,1.0,18.04642857142857,0.014584104174985972
155,Cpaap(WBbt:0006594),0.07916089451810805,1.0,12.6325,0.014584104174985972
156,blast cell(WBbt:0006783),0.550168216900851,3.0,5.452877697841726,0.014584104174985972
157,dorsal nerve cord(WBbt:0006750),0.5185038590936077,2.0,3.8572519083969468,0.03328747953768898
158,posterior lateral right ganglion(WBbt:0005463),0.21571343756184444,2.0,9.271559633027524,0.014584104174985972
159,ABplappa(WBbt:0006095),0.05937067088858104,1.0,16.843333333333334,0.014584104174985972
160,MSppa(WBbt:0006458),0.05739164852562834,1.0,17.424137931034483,0.014584104174985972
161,Cpppp(WBbt:0006059),0.04947555907381753,1.0,20.212,0.014584104174985972
162,ABaraapp(WBbt:0006153),0.07322382742924995,1.0,13.656756756756758,0.014584104174985972
163,ABalappaa(WBbt:0006380),0.05343360379972294,2.0,37.42962962962963,0.008422587343117183
164,ABalapaaa(WBbt:0006227),0.06332871561448644,1.0,15.790625,0.014584104174985972
165,AWAR(WBbt:0003830),0.08905600633287157,1.0,11.228888888888887,0.014584104174985972
166,QL(WBbt:0004056),0.05145458143677024,1.0,19.434615384615384,0.014584104174985972
167,AVM(WBbt:0003832),0.1424896101325945,1.0,7.018055555555555,0.023594091213211994
168,ABalpaap(WBbt:0005934),0.07322382742924995,1.0,13.656756756756758,0.014584104174985972
169,ABplppapa(WBbt:0006091),0.05739164852562834,1.0,17.424137931034483,0.014584104174985972
170,Cpaaa(WBbt:0006212),0.07916089451810805,1.0,12.6325,0.014584104174985972
171,ABarppaa(WBbt:0006465),0.06530773797743915,2.0,30.62424242424242,0.008422587343117183
172,ABalapppa(WBbt:0006476),0.05343360379972294,1.0,18.714814814814815,0.014584104174985972
173,ABarpppap(WBbt:0006251),0.06728676034039185,1.0,14.86176470588235,0.014584104174985972
174,ABprppppp(WBbt:0005983),0.06926578270334455,1.0,14.437142857142858,0.014584104174985972
175,interfacial epithelial cell(WBbt:0005754),0.6392242232337225,3.0,4.693188854489164,0.014584104174985972
176,PHAL(WBbt:0004366),0.17217494557688504,1.0,5.808045977011494,0.032357710118521704
177,CEPVL(WBbt:0004933),0.06530773797743915,1.0,15.31212121212121,0.014584104174985972
178,H cell(WBbt:0008596),0.04947555907381753,2.0,40.424,0.008422587343117183
179,ABplpaaa(WBbt:0006315),0.07124480506629725,1.0,14.03611111111111,0.014584104174985972
180,ABpraaaaa(WBbt:0006631),0.05739164852562834,1.0,17.424137931034483,0.014584104174985972
181,ABalpapp(WBbt:0006607),0.06332871561448644,1.0,15.790625,0.014584104174985972
182,accessory cell(WBbt:0005762),0.3008113991688106,2.0,6.648684210526316,0.014584104174985972
183,ABarappp(WBbt:0006524),0.06728676034039185,2.0,29.7235294117647,0.008422587343117183
184,AWCL(WBbt:0003827),0.21571343756184444,1.0,4.635779816513762,0.047643511253040456
185,ABplppppp(WBbt:0006574),0.07124480506629725,1.0,14.03611111111111,0.014584104174985972
186,ABplaapa(WBbt:0006619),0.05937067088858104,1.0,16.843333333333334,0.014584104174985972
187,hyp7 precursor cell(WBbt:0008069),0.10290916287354047,2.0,19.434615384615384,0.008422587343117183
188,ASER(WBbt:0003903),0.25925192954680387,2.0,7.7145038167938935,0.014584104174985972
189,ABalppap(WBbt:0006112),0.06926578270334455,2.0,28.874285714285715,0.008422587343117183
190,ABprppaa(WBbt:0005984),0.07322382742924995,2.0,27.313513513513517,0.008422587343117183
191,MSpppp(WBbt:0006409),0.06530773797743915,1.0,15.31212121212121,0.014584104174985972
192,ABplaaaa(WBbt:0006584),0.05937067088858104,1.0,16.843333333333334,0.014584104174985972
193,AFDL(WBbt:0003993),0.10884622996239858,1.0,9.187272727272727,0.014584104174985972
194,organism(WBbt:0007833),0.1583217890362161,1.0,6.31625,0.027983187797388842
195,OLQVR(WBbt:0004431),0.06926578270334455,1.0,14.437142857142858,0.014584104174985972
196,ABalaaaa(WBbt:0006427),0.07718187215515536,2.0,25.91282051282051,0.008422587343117183
197,ABplapaa(WBbt:0006730),0.06332871561448644,1.0,15.790625,0.014584104174985972
198,lumbar right ganglion neuron(WBbt:0005600),0.5956857312487631,3.0,5.036212624584717,0.014584104174985972
199,ABarppppa(WBbt:0006300),0.05739164852562834,1.0,17.424137931034483,0.014584104174985972
200,ABplappaa(WBbt:0006371),0.06530773797743915,1.0,15.31212121212121,0.014584104174985972
201,ABalappa(WBbt:0006157),0.06728676034039185,2.0,29.7235294117647,0.008422587343117183
202,Capp(WBbt:0006098),0.07718187215515536,1.0,12.956410256410255,0.014584104174985972
203,ABplppaaa(WBbt:0005998),0.055412626162675636,1.0,18.04642857142857,0.014584104174985972
204,ABprapapa(WBbt:0006510),0.07124480506629725,1.0,14.03611111111111,0.014584104174985972
205,lumbar left ganglion neuron(WBbt:0005097),0.5758955076192361,3.0,5.209278350515463,0.014584104174985972
206,cephalic sensillum ventral right(WBbt:0006923),0.08509796160696616,1.0,11.751162790697675,0.014584104174985972
207,OLQVL(WBbt:0004437),0.06926578270334455,1.0,14.437142857142858,0.014584104174985972
208,ABalapaa(WBbt:0006139),0.055412626162675636,2.0,36.09285714285714,0.008422587343117183
209,P9/10L(WBbt:0004412),0.05343360379972294,1.0,18.714814814814815,0.014584104174985972
210,PVQL(WBbt:0004076),0.09895111814763506,1.0,10.106,0.014584104174985972
211,ABpraaapa(WBbt:0005895),0.05937067088858104,1.0,16.843333333333334,0.014584104174985972
212,AWBR(WBbt:0003828),0.1444686324955472,1.0,6.921917808219178,0.02403113201722562
213,ABalpppa(WBbt:0006649),0.07718187215515536,2.0,25.91282051282051,0.008422587343117183
214,ABplpppaa(WBbt:0006222),0.06530773797743915,1.0,15.31212121212121,0.014584104174985972
215,Cappp(WBbt:0006185),0.04947555907381753,1.0,20.212,0.014584104174985972
216,PVQR(WBbt:0004074),0.09895111814763506,1.0,10.106,0.014584104174985972
217,ABarapaa(WBbt:0006515),0.07322382742924995,2.0,27.313513513513517,0.008422587343117183
218,ASGL(WBbt:0003892),0.12072036414011479,1.0,8.283606557377048,0.017382251123932616
219,ABalpapa(WBbt:0006573),0.07916089451810805,1.0,12.6325,0.014584104174985972
220,MSaap(WBbt:0006312),0.05343360379972294,1.0,18.714814814814815,0.014584104174985972
221,Cappa(WBbt:0006664),0.05145458143677024,2.0,38.86923076923077,0.008422587343117183
222,ABplapppp(WBbt:0006656),0.06530773797743915,1.0,15.31212121212121,0.014584104174985972
223,MSpaaaa(WBbt:0006145),0.05343360379972294,1.0,18.714814814814815,0.014584104174985972
224,ABaraaapp(WBbt:0006189),0.05937067088858104,1.0,16.843333333333334,0.014584104174985972
225,PQR(WBbt:0004096),0.11082525232535127,2.0,18.04642857142857,0.008422587343117183
226,MSpaa(WBbt:0006598),0.055412626162675636,1.0,18.04642857142857,0.014584104174985972
227,ABplapppa(WBbt:0006697),0.06134969325153374,2.0,32.6,0.008422587343117183
228,ABprppapp(WBbt:0005929),0.05739164852562834,1.0,17.424137931034483,0.014584104174985972
229,PDEL(WBbt:0004383),0.08905600633287157,1.0,11.228888888888887,0.014584104174985972
230,MSapa(WBbt:0005898),0.06530773797743915,1.0,15.31212121212121,0.014584104174985972
231,ABplappp(WBbt:0006470),0.07520284979220265,1.0,13.297368421052632,0.014584104174985972
232,OLQDL(WBbt:0004439),0.06926578270334455,1.0,14.437142857142858,0.014584104174985972
233,cephalic sensillum dorsal right(WBbt:0006922),0.09103502869582426,1.0,10.984782608695651,0.014584104174985972
234,postdeirid sensillum left(WBbt:0006969),0.09499307342172968,1.0,10.527083333333332,0.014584104174985972
235,ABarpapp(WBbt:0006514),0.06134969325153374,1.0,16.3,0.014584104174985972
236,ABplapapp(WBbt:0006413),0.06926578270334455,1.0,14.437142857142858,0.014584104174985972
237,ABplppapp(WBbt:0006356),0.05937067088858104,1.0,16.843333333333334,0.014584104174985972
238,CEPDL(WBbt:0004938),0.07124480506629725,1.0,14.03611111111111,0.014584104174985972
239,QR(WBbt:0004054),0.04947555907381753,1.0,20.212,0.014584104174985972
240,ABpraaaa(WBbt:0006442),0.07718187215515536,1.0,12.956410256410255,0.014584104174985972
241,ABprpaaaa(WBbt:0006278),0.06134969325153374,1.0,16.3,0.014584104174985972
242,OL quadrant ventral left sensillum(WBbt:0005506),0.09103502869582426,1.0,10.984782608695651,0.014584104174985972
243,anterior ganglion (post)(WBbt:0005371),0.4254898080348308,2.0,4.70046511627907,0.020846164395653136
244,ABplppaa(WBbt:0006170),0.07520284979220265,1.0,13.297368421052632,0.014584104174985972
245,ABalpppaa(WBbt:0006400),0.05145458143677024,1.0,19.434615384615384,0.014584104174985972
246,ABprppaaa(WBbt:0006583),0.04947555907381753,1.0,20.212,0.014584104174985972
247,hyp3(WBbt:0004690),0.08905600633287157,1.0,11.228888888888887,0.014584104174985972
248,cephalic sensillum ventral left(WBbt:0006924),0.08311893924401347,1.0,12.03095238095238,0.014584104174985972
249,AQR(WBbt:0003927),0.06530773797743915,1.0,15.31212121212121,0.014584104174985972
250,CANL(WBbt:0004949),0.1444686324955472,1.0,6.921917808219178,0.02403113201722562
251,ABplpppa(WBbt:0006423),0.07322382742924995,1.0,13.656756756756758,0.014584104174985972
252,cephalic sensillum dorsal left(WBbt:0006921),0.08905600633287157,1.0,11.228888888888887,0.014584104174985972
253,ABalappp(WBbt:0006242),0.055412626162675636,2.0,36.09285714285714,0.008422587343117183
254,MSpap(WBbt:0006034),0.04947555907381753,1.0,20.212,0.014584104174985972
255,ASJL(WBbt:0003886),0.1622798337621215,1.0,6.16219512195122,0.02911010826298826
256,ABalaapa(WBbt:0006130),0.06728676034039185,1.0,14.86176470588235,0.014584104174985972
257,MSpaaa(WBbt:0005933),0.05145458143677024,1.0,19.434615384615384,0.014584104174985972
258,ABprpappa(WBbt:0006088),0.07520284979220265,1.0,13.297368421052632,0.014584104174985972
259,ABalppapp(WBbt:0005938),0.04947555907381753,1.0,20.212,0.014584104174985972
260,ASEL(WBbt:0003904),0.25925192954680387,2.0,7.7145038167938935,0.014584104174985972
261,ABpraaaap(WBbt:0006141),0.05145458143677024,1.0,19.434615384615384,0.014584104174985972
