#germline_specific_W
,Tissue,Expected,Observed,Fold Change,Q value
35,ABplaappa(WBbt:0006519),4.25272115574906,10.0,2.351435618223277,0.028125321070203626
36,ABplppppp(WBbt:0006574),3.9255887591529786,9.0,2.292649727767695,0.029362030874827364
37,MSpappa(WBbt:0006150),2.83514743716604,7.0,2.469007399134441,0.03306744418839874
38,Epla(WBbt:0006661),4.7979418167425285,10.0,2.0842270252433597,0.036952548920048595
39,Z2(WBbt:0004576),5.016030081139917,17.0,3.389134380178332,3.6530115202259066e-05
40,ABprappa(WBbt:0006269),4.143677023550366,9.0,2.1719839526220266,0.036952548920048595
41,ABplaaap(WBbt:0006478),3.271323965960815,9.0,2.7511796733212344,0.023072237826206307
42,ABplapaa(WBbt:0006730),3.489412230358203,8.0,2.2926497277676954,0.03519524467418878
43,Capp(WBbt:0006098),4.25272115574906,10.0,2.351435618223277,0.028125321070203626
44,ABprppap(WBbt:0006346),4.143677023550366,10.0,2.4133155029133633,0.02462107908680098
45,Cpapp(WBbt:0005897),5.1250742133386105,11.0,2.146310383442098,0.029273064729632838
46,ABpraaaa(WBbt:0006442),4.25272115574906,10.0,2.351435618223277,0.028125321070203626
47,P4.p(WBbt:0006892),6.978824460716406,14.0,2.0060685117967334,0.029273064729632838
48,E(WBbt:0004804),3.7075004947555907,9.0,2.4275114764599124,0.029273064729632838
49,MSaaap(WBbt:0006160),3.8165446269542844,9.0,2.358154005703915,0.029273064729632838
50,MSaaaa(WBbt:0005894),3.489412230358203,8.0,2.2926497277676954,0.03519524467418878
51,P6.p hermaphrodite(WBbt:0008125),7.742133386107263,15.0,1.937450474169883,0.029273064729632838
52,ABarpppp(WBbt:0006532),3.271323965960815,9.0,2.7511796733212344,0.023072237826206307
53,E lineage cell(WBbt:0005208),11.994854541856323,21.0,1.7507507012044217,0.029273064729632838
54,Cpapa(WBbt:0005962),4.906985948941223,10.0,2.03791086912684,0.04058870504509059
55,somatic blastomere(WBbt:0008447),5.234118345537305,19.0,3.6300287356321834,4.9588115845153835e-06
56,ABplpapp(WBbt:0006420),3.8165446269542844,9.0,2.358154005703915,0.029273064729632838
57,ABarappa(WBbt:0006005),3.598456362556897,9.0,2.501072430292031,0.026500528042493296
58,ABpraapp(WBbt:0006335),3.598456362556897,8.0,2.223175493592916,0.040491545718064646
59,ABprpaap(WBbt:0006253),3.598456362556897,10.0,2.7789693669911455,0.02072408589123205
60,ABprpppp(WBbt:0006179),3.7075004947555907,9.0,2.4275114764599124,0.029273064729632838
61,ABarppppp(WBbt:0006186),3.3803680981595092,9.0,2.6624319419237747,0.023793814601627186
62,ABprapap(WBbt:0006678),3.7075004947555907,9.0,2.4275114764599124,0.029273064729632838
63,EMS(WBbt:0006876),3.0532357015634277,13.0,4.257778065854291,2.256187054637015e-05
64,ABarppaap(WBbt:0006053),2.83514743716604,7.0,2.469007399134441,0.03306744418839874
65,ABalppaa(WBbt:0005944),4.579853552345142,11.0,2.4018235243280612,0.023793814601627186
66,ABprpppa(WBbt:0005943),3.598456362556897,9.0,2.501072430292031,0.026500528042493296
67,ABaraapa(WBbt:0005853),3.9255887591529786,9.0,2.292649727767695,0.029362030874827364
68,Cpppa(WBbt:0006024),2.83514743716604,7.0,2.469007399134441,0.03306744418839874
69,P8.p hermaphrodite(WBbt:0008133),6.978824460716406,14.0,2.0060685117967334,0.029273064729632838
70,ABplpppp(WBbt:0006647),4.143677023550366,11.0,2.6546470532046995,0.02072408589123205
71,male gonad(WBbt:0006794),10.904413219869385,21.0,1.9258257713248639,0.023072237826206307
72,apoptotic cell(WBbt:0006925),5.997427270928162,12.0,2.0008579442336245,0.03306744418839874
73,ABpraapaa(WBbt:0006108),3.9255887591529786,9.0,2.292649727767695,0.029362030874827364
74,ABalpaaa(WBbt:0006557),4.470809420146447,10.0,2.2367314417245807,0.029273064729632838
75,ABaraaap(WBbt:0005861),3.7075004947555907,9.0,2.4275114764599124,0.029273064729632838
76,ABprpaaa(WBbt:0006167),3.8165446269542844,11.0,2.882188229193674,0.009441138145110963
77,MSpapp(WBbt:0006201),3.9255887591529786,9.0,2.292649727767695,0.029362030874827364
78,ABalpppp(WBbt:0006089),3.3803680981595092,8.0,2.366606170598911,0.0304452350443383
79,MSaaapp(WBbt:0005892),2.83514743716604,7.0,2.469007399134441,0.03306744418839874
80,Psub3(WBbt:0006875),3.0532357015634277,9.0,2.9476925071298936,0.02072408589123205
81,MSppaa(WBbt:0006531),3.7075004947555907,8.0,2.157787979075478,0.045634586552753695
82,ABprpapp(WBbt:0005852),3.0532357015634277,9.0,2.9476925071298936,0.02072408589123205
83,ABarppaaa(WBbt:0006736),2.9441915693647336,8.0,2.7172144921691204,0.023793814601627186
84,Cpaap(WBbt:0006594),4.361765287947754,10.0,2.292649727767695,0.029273064729632838
85,ABplappa(WBbt:0006095),3.271323965960815,8.0,2.4454930429522084,0.029273064729632838
86,Cpppp(WBbt:0006059),2.726103304967346,7.0,2.5677676950998185,0.029362030874827364
87,ABaraapp(WBbt:0006153),4.034632891351672,9.0,2.2306862216118115,0.03306744418839874
88,ABalpaap(WBbt:0005934),4.034632891351672,9.0,2.2306862216118115,0.03306744418839874
89,ABplppapa(WBbt:0006091),3.162279833762122,8.0,2.529820389260905,0.029273064729632838
90,Cpaaa(WBbt:0006212),4.361765287947754,11.0,2.5219147005444644,0.023072237826206307
91,Epra(WBbt:0006321),5.1250742133386105,12.0,2.341429509209561,0.023793814601627186
92,Caaaa(WBbt:0005899),4.034632891351672,10.0,2.4785402462353465,0.023793814601627186
93,ABarppaa(WBbt:0006465),3.598456362556897,8.0,2.223175493592916,0.040491545718064646
94,ABarpppap(WBbt:0006251),3.7075004947555907,10.0,2.6972349738443473,0.02072408589123205
95,ABarpaap(WBbt:0006517),2.9441915693647336,7.0,2.3775626806479804,0.037152671067305854
96,P5.p hermaphrodite(WBbt:0008121),7.633089253908569,14.0,1.8341197822141562,0.040491545718064646
97,sperm(WBbt:0006798),10.032060162279834,28.0,2.7910518424998028,5.395137292365145e-06
98,ABalpapp(WBbt:0006607),3.489412230358203,9.0,2.579230943738657,0.023793814601627186
99,ABarappp(WBbt:0006524),3.7075004947555907,8.0,2.157787979075478,0.045634586552753695
100,ABalaapp(WBbt:0006553),3.598456362556897,8.0,2.223175493592916,0.040491545718064646
101,ABplaapa(WBbt:0006619),3.271323965960815,8.0,2.4454930429522084,0.029273064729632838
102,ABalppap(WBbt:0006112),3.8165446269542844,9.0,2.358154005703915,0.029273064729632838
103,P6.p(WBbt:0006894),7.851177518305957,15.0,1.9105414398064124,0.029362030874827364
104,ABplaaaa(WBbt:0006584),3.271323965960815,9.0,2.7511796733212344,0.023072237826206307
105,ABp(WBbt:0005994),3.0532357015634277,14.0,4.58529945553539,4.9588115845153835e-06
106,Caap(WBbt:0005921),4.034632891351672,10.0,2.4785402462353465,0.023793814601627186
107,ABalaaaa(WBbt:0006427),4.25272115574906,10.0,2.351435618223277,0.028125321070203626
108,ABarpapap(WBbt:0005867),2.726103304967346,7.0,2.5677676950998185,0.029362030874827364
109,ABarppppa(WBbt:0006300),3.162279833762122,9.0,2.846047937918518,0.02072408589123205
110,ABalappp(WBbt:0006242),3.0532357015634277,9.0,2.9476925071298936,0.02072408589123205
111,Eprp(WBbt:0006507),5.452206609934692,11.0,2.017531760435572,0.036952548920048595
112,ABprapapa(WBbt:0006510),3.9255887591529786,9.0,2.292649727767695,0.029362030874827364
113,ABprppaa(WBbt:0005984),4.034632891351672,10.0,2.4785402462353465,0.023793814601627186
114,ABplppaaa(WBbt:0005998),3.0532357015634277,7.0,2.292649727767695,0.04342431916564817
115,ABalapaa(WBbt:0006139),3.0532357015634277,8.0,2.6201711174487943,0.026515545588030796
116,P9/10L(WBbt:0004412),2.9441915693647336,7.0,2.3775626806479804,0.037152671067305854
117,ABalpppa(WBbt:0006649),4.25272115574906,9.0,2.1162920564009493,0.04058870504509059
118,ABplaapp(WBbt:0005896),2.9441915693647336,8.0,2.7172144921691204,0.023793814601627186
119,ABalpapa(WBbt:0006573),4.361765287947754,11.0,2.5219147005444644,0.023072237826206307
120,Psub1(WBbt:0006874),3.489412230358203,14.0,4.012137023593467,2.256187054637015e-05
121,ABplappp(WBbt:0006470),4.143677023550366,9.0,2.1719839526220266,0.036952548920048595
122,P7.p hermaphrodite(WBbt:0008129),7.742133386107263,14.0,1.8082871092252242,0.044229778962653725
123,ABarpapp(WBbt:0006514),3.3803680981595092,9.0,2.6624319419237747,0.023793814601627186
124,Psub2(WBbt:0006873),3.162279833762122,12.0,3.794730583891357,0.00019490786619440876
125,Psub4(WBbt:0004421),2.726103304967346,7.0,2.5677676950998185,0.029362030874827364
126,ABplppapp(WBbt:0006356),3.271323965960815,9.0,2.7511796733212344,0.023072237826206307
127,ABprppaaa(WBbt:0006583),2.726103304967346,7.0,2.5677676950998185,0.029362030874827364
128,ABplpppa(WBbt:0006423),4.034632891351672,10.0,2.4785402462353465,0.023793814601627186
129,ABalappa(WBbt:0006157),3.7075004947555907,9.0,2.4275114764599124,0.029273064729632838
130,ABarpaapa(WBbt:0005844),3.9255887591529786,10.0,2.54738858640855,0.023793814601627186
131,MSpaaa(WBbt:0005933),2.83514743716604,8.0,2.8217227418679327,0.023793814601627186
132,ABalaapa(WBbt:0006130),3.7075004947555907,9.0,2.4275114764599124,0.029273064729632838
