#BAG-neuron_embryo_enriched_
,Tissue,Expected,Observed,Fold Change,Q value
47,CEPVR(WBbt:0004931),1.3793785869780328,7.0,5.074748923959828,0.00022239576815484316
48,R9BR(WBbt:0003966),1.176528794775381,13.0,11.049453322119428,1.7338568710572857e-11
49,OL lateral right sensillum(WBbt:0005509),1.9067880467049276,13.0,6.817747794499222,1.3554435445478375e-08
50,R5AL(WBbt:0004024),1.0548189194537898,10.0,9.48030018761726,1.0664479853144713e-08
51,ADEL(WBbt:0004009),1.298238670096972,7.0,5.391920731707318,0.00014120021917529238
52,posterior lateral left ganglion(WBbt:0005464),6.856322976449634,22.0,3.2087169865781497,1.1674489198929946e-06
53,interneuron(WBbt:0005113),21.42093805660004,46.0,2.147431633407243,5.013862442486761e-07
54,ADLL(WBbt:0003997),4.259845636255689,19.0,4.460255516840883,2.5787183356266018e-08
55,OLLL(WBbt:0004445),1.5822283791806848,13.0,8.216260162601627,9.6694629048454e-10
56,OL quadrant dorsal left sensillum(WBbt:0005508),1.7850781713833366,17.0,9.52339246119734,8.863508648184818e-13
57,IL sensillum dorsal right(WBbt:0005124),1.4199485454185632,4.0,2.8170034843205576,0.04913249415546426
58,ray 7 right(WBbt:0006964),1.6227983376212152,13.0,8.010853658536584,1.345280416691243e-09
59,R5AR(WBbt:0004023),1.0548189194537898,10.0,9.48030018761726,1.0664479853144713e-08
60,nerve ring neuron(WBbt:0006974),17.039382545022757,40.0,2.3475029036004647,3.1788291667247145e-07
61,ASIR(WBbt:0003887),5.639224223233723,29.0,5.142551324793823,7.280051237754743e-13
62,R6BL(WBbt:0004014),1.176528794775381,13.0,11.049453322119428,1.7338568710572857e-11
63,head neuron(WBbt:0006751),88.03680981595092,138.0,1.5675261324041811,5.099249170184078e-12
64,PHAR(WBbt:0004365),3.529586384326143,24.0,6.799663582842725,1.3459106645470574e-13
65,AIAL(WBbt:0003989),1.0142489610132595,4.0,3.9438048780487804,0.012310128582031486
66,ASIL(WBbt:0003888),5.639224223233723,29.0,5.142551324793823,7.280051237754743e-13
67,sensillum(WBbt:0006929),34.44389471601029,93.0,2.7000430923037144,9.145022325230859e-21
68,AUAR(WBbt:0003871),1.298238670096972,6.0,4.621646341463415,0.001055338418741484
69,AIMR(WBbt:0003969),1.0953888778943202,6.0,5.477506775067751,0.0003402790057392366
70,ray 1 left(WBbt:0006944),1.501088462299624,13.0,8.660382333553066,5.312654065579909e-10
71,OLQDR(WBbt:0004438),1.4199485454185632,17.0,11.97226480836237,1.7535829702344943e-14
72,R5BR(WBbt:0004021),1.298238670096972,12.0,9.24329268292683,7.476398969287239e-10
73,AIML(WBbt:0003983),1.0953888778943202,6.0,5.477506775067751,0.0003402790057392366
74,ASKR(WBbt:0003883),4.178705719374629,24.0,5.743405162206962,3.592813613426986e-12
75,R4BL(WBbt:0004028),1.1359588363348505,13.0,11.444076655052266,1.0456796084906862e-11
76,BDUL(WBbt:0003812),1.501088462299624,5.0,3.3309162821357945,0.01426705960677315
77,ABprpppp(WBbt:0006179),1.3793785869780328,4.0,2.8998565279770445,0.04376643702754163
78,lumbar ganglion right(WBbt:0005601),12.738966950326539,41.0,3.2184713375796177,2.7508607461888886e-11
79,R1BR(WBbt:0004046),1.2170987532159112,13.0,10.681138211382114,2.7626156653181167e-11
80,PHBR(WBbt:0005659),3.529586384326143,23.0,6.516344266890944,8.863508648184818e-13
81,AWAL(WBbt:0003831),1.8662180882643975,10.0,5.358430540827147,7.291095401012638e-06
82,BAGR(WBbt:0003823),1.5822283791806848,15.0,9.48030018761726,1.0456796084906862e-11
83,OL quadrant ventral right sensillum(WBbt:0005505),1.8256481298238671,17.0,9.311761517615176,1.0898304661370203e-12
84,ASHR(WBbt:0003889),4.138135760934098,24.0,5.79971305595409,3.063910632040686e-12
85,CEPDR(WBbt:0004937),1.501088462299624,8.0,5.329466051417271,5.701075741348664e-05
86,CEPDL(WBbt:0004938),1.4605185038590935,8.0,5.477506775067751,4.502834036608664e-05
87,ADFR(WBbt:0003999),3.1644567583613696,15.0,4.74015009380863,3.044176866968044e-07
88,ABprpppa(WBbt:0005943),1.3388086285375025,4.0,2.987730968218773,0.03902759677830431
89,OLQVR(WBbt:0004431),1.4199485454185632,17.0,11.97226480836237,1.7535829702344943e-14
90,ASHL(WBbt:0003890),4.178705719374629,24.0,5.743405162206962,3.592813613426986e-12
91,sensory neuron(WBbt:0005759),32.86166633682961,103.0,3.134351099066546,1.9931485695309962e-29
92,lumbar ganglion left(WBbt:0005098),12.373837324361764,41.0,3.31344262295082,1.146094905322087e-11
93,RICR(WBbt:0003940),1.3793785869780328,5.0,3.6248206599713058,0.009369882947477613
94,URXL(WBbt:0004928),1.7850781713833366,12.0,6.72239467849224,5.370541570855391e-08
95,lateral ganglion right(WBbt:0005101),19.635859885216703,50.0,2.5463616206409996,4.985082301897411e-10
96,OLQVL(WBbt:0004437),1.4199485454185632,17.0,11.97226480836237,1.7535829702344943e-14
97,ray 7 left(WBbt:0006963),1.6227983376212152,13.0,8.010853658536584,1.345280416691243e-09
98,R7AR(WBbt:0004002),1.0548189194537898,11.0,10.428330206378988,7.476398969287239e-10
99,ASGR(WBbt:0003891),2.4341975064318224,19.0,7.805447154471546,2.063427075449476e-12
100,somatic blastomere(WBbt:0008447),1.9473580051454582,7.0,3.5946138211382115,0.0026285873721905418
101,R3BL(WBbt:0004034),1.176528794775381,12.0,10.199495374264087,2.6326016538565863e-10
102,IL sensillum right(WBbt:0005122),1.7850781713833366,5.0,2.8009977827051,0.03258967732921515
103,ray 1 right(WBbt:0006943),1.501088462299624,13.0,8.660382333553066,5.312654065579909e-10
104,R3BR(WBbt:0004033),1.176528794775381,12.0,10.199495374264087,2.6326016538565863e-10
105,ray 2 left(WBbt:0006946),1.5416584207401542,13.0,8.43247753530167,7.476398969287239e-10
106,FLPR(WBbt:0004797),1.4199485454185632,4.0,2.8170034843205576,0.04913249415546426
107,Psub3(WBbt:0006875),1.1359588363348505,4.0,3.521254355400697,0.019988021106635827
108,R2BR(WBbt:0004039),1.2170987532159112,13.0,10.681138211382114,2.7626156653181167e-11
109,AWCL(WBbt:0003827),4.422125470017811,16.0,3.61816961288879,6.972556515921333e-06
110,posterior lateral right ganglion(WBbt:0005463),4.422125470017811,18.0,4.0704408144998885,2.739161925790374e-07
111,AWAR(WBbt:0003830),1.8256481298238671,10.0,5.47750677506775,5.883403106351157e-06
112,R4BR(WBbt:0004027),1.1359588363348505,13.0,11.444076655052266,1.0456796084906862e-11
113,R9AL(WBbt:0003971),1.1359588363348505,12.0,10.56376306620209,1.563638159454354e-10
114,ray 6 right(WBbt:0006962),1.4605185038590935,13.0,8.900948509485096,4.135843484596542e-10
115,AUAL(WBbt:0003872),1.3388086285375025,6.0,4.4815964523281595,0.0012680988523830746
116,anterior deirid sensillum(WBbt:0006927),1.6227983376212152,8.0,4.9297560975609755,0.00011187253083281082
117,R2AL(WBbt:0004042),1.0953888778943202,11.0,10.042095754290877,1.0842273438795298e-09
118,PHAL(WBbt:0004366),3.529586384326143,24.0,6.799663582842725,1.3459106645470574e-13
119,CEPVL(WBbt:0004933),1.3388086285375025,7.0,5.228529194382853,0.0001773917708989801
120,R2BL(WBbt:0004040),1.2170987532159112,13.0,10.681138211382114,2.7626156653181167e-11
121,ray 3 right(WBbt:0006956),1.4605185038590935,12.0,8.216260162601627,3.6884012200654464e-09
122,R6AL(WBbt:0004018),1.0548189194537898,11.0,10.428330206378988,7.476398969287239e-10
123,R8BL(WBbt:0003990),1.2170987532159112,13.0,10.681138211382114,2.7626156653181167e-11
124,R4AR(WBbt:0004029),1.0548189194537898,11.0,10.428330206378988,7.476398969287239e-10
125,lumbar left ganglion neuron(WBbt:0005097),11.80585790619434,41.0,3.4728522336769756,3.300613942009859e-12
126,R4AL(WBbt:0004030),1.0548189194537898,11.0,10.428330206378988,7.476398969287239e-10
127,AFDL(WBbt:0003993),2.231347714229171,15.0,6.722394678492239,1.4836147448808477e-09
128,ray 9 right(WBbt:0006968),1.5416584207401542,13.0,8.43247753530167,7.476398969287239e-10
129,ABp(WBbt:0005994),1.1359588363348505,4.0,3.521254355400697,0.019988021106635827
130,R8BR(WBbt:0003988),1.2170987532159112,13.0,10.681138211382114,2.7626156653181167e-11
131,neuron(WBbt:0003679),113.96101325944983,162.0,1.4215387821375545,5.099249170184078e-12
132,ADLR(WBbt:0003995),4.259845636255689,19.0,4.460255516840883,2.5787183356266018e-08
133,lumbar right ganglion neuron(WBbt:0005600),12.211557490599644,41.0,3.3574750830564786,8.39785644973918e-12
134,R7BR(WBbt:0004000),1.2576687116564418,12.0,9.541463414634146,5.432905653600918e-10
135,ASER(WBbt:0003903),5.314664555709479,21.0,3.951331223235897,4.8530692491286204e-08
136,R3AR(WBbt:0004035),1.0142489610132595,10.0,9.859512195121951,6.56121195197765e-09
137,cephalic sensillum ventral right(WBbt:0006923),1.7445082129428062,7.0,4.012592172433353,0.0012351318401903314
138,R8AL(WBbt:0003994),1.0953888778943202,11.0,10.042095754290877,1.0842273438795298e-09
139,IL2 neuron(WBbt:0005118),1.7445082129428062,7.0,4.012592172433353,0.0012351318401903314
140,ray 6 left(WBbt:0006961),1.4605185038590935,13.0,8.900948509485096,4.135843484596542e-10
141,AWBR(WBbt:0003828),2.9616069661587177,16.0,5.4024724356832605,1.6044410563985625e-08
142,ASGL(WBbt:0003892),2.4747674648723534,19.0,7.67748900439824,2.6086449728144767e-12
143,R1A(WBbt:0008391),1.0142489610132595,11.0,10.845463414634146,4.866908323064284e-10
144,AIAR(WBbt:0003987),1.0548189194537898,4.0,3.7921200750469044,0.014378093766059512
145,ABa(WBbt:0005906),1.1359588363348505,4.0,3.521254355400697,0.019988021106635827
146,Psub1(WBbt:0006874),1.298238670096972,4.0,3.08109756097561,0.034419980616339926
147,postdeirid sensillum right(WBbt:0006970),1.9473580051454582,15.0,7.702743902439024,2.6326016538565863e-10
148,RICL(WBbt:0003941),1.3793785869780328,5.0,3.6248206599713058,0.009369882947477613
149,R2AR(WBbt:0004041),1.0953888778943202,11.0,10.042095754290877,1.0842273438795298e-09
150,PQR(WBbt:0004096),2.271917672669701,17.0,7.482665505226481,3.217498081543715e-11
151,PDEL(WBbt:0004383),1.8256481298238671,15.0,8.216260162601625,9.434487614564769e-11
152,OLQDL(WBbt:0004439),1.4199485454185632,17.0,11.97226480836237,1.7535829702344943e-14
153,cephalic sensillum dorsal right(WBbt:0006922),1.8662180882643975,8.0,4.286744432661718,0.00034454035110787905
154,postdeirid sensillum left(WBbt:0006969),1.9473580051454582,15.0,7.702743902439024,2.6326016538565863e-10
155,R6BR(WBbt:0004012),1.176528794775381,13.0,11.049453322119428,1.7338568710572857e-11
156,OLLR(WBbt:0004444),1.6227983376212152,13.0,8.010853658536584,1.345280416691243e-09
157,phasmid right sensillum(WBbt:0005427),4.827825054423116,26.0,5.385447837671653,2.6086449728144767e-12
158,Psub4(WBbt:0004421),1.0142489610132595,4.0,3.9438048780487804,0.012310128582031486
159,ASKL(WBbt:0003884),4.259845636255689,24.0,5.634006968641115,5.099249170184078e-12
160,ASEL(WBbt:0003904),5.314664555709479,21.0,3.951331223235897,4.8530692491286204e-08
161,OL quadrant ventral left sensillum(WBbt:0005506),1.8662180882643975,17.0,9.10933191940615,1.6313383242108275e-12
162,anterior ganglion (post)(WBbt:0005371),8.722541064714031,40.0,4.585819625638117,2.1622007332322792e-15
163,ray 5 left(WBbt:0006959),1.6227983376212152,12.0,7.394634146341463,1.542147432228595e-08
164,ray 8 left(WBbt:0006965),1.5416584207401542,13.0,8.43247753530167,7.476398969287239e-10
165,amphid right sensillum(WBbt:0005392),17.688501880071243,47.0,2.657093309465205,4.866908323064284e-10
166,URXR(WBbt:0004926),1.7850781713833366,12.0,6.72239467849224,5.370541570855391e-08
167,AQR(WBbt:0003927),1.3388086285375025,10.0,7.469327420546933,1.8533297250714426e-07
168,cephalic sensillum dorsal left(WBbt:0006921),1.8256481298238671,8.0,4.3820054200542,0.00029315266520758533
169,ASJL(WBbt:0003886),3.3267365921234906,19.0,5.711302795954789,4.1917203423903693e-10
170,dorsal ganglion(WBbt:0005214),5.030674846625767,22.0,4.373170731707317,3.2329555342922763e-09
171,AWC(WBbt:0005672),4.624975262220463,16.0,3.4594779632006847,1.2866412901784956e-05
172,R9BL(WBbt:0003968),1.176528794775381,13.0,11.049453322119428,1.7338568710572857e-11
173,ray 4 left(WBbt:0006957),1.4605185038590935,13.0,8.900948509485096,4.135843484596542e-10
