,Tissue,Expected,Observed,Fold Change,Q value,Enrichment Fold Change
112,pharyngeal neuron(WBbt:0005439),36.98359683794467,86.0,2.32535522104,1.1265852885264464e-14,2.325355221041269
113,R3BR(WBbt:0004033),4.109288537549407,10.0,2.43351127783,0.0037405660395178754,2.4335112778338863
114,PVD(WBbt:0006831),9.635573122529644,27.0,2.80211666256,2.0268867920204973e-07,2.8021166625646075
115,AWB(WBbt:0005671),10.485770750988143,25.0,2.38418334653,1.7147889888774533e-05,2.3841833465264424
116,R8BL(WBbt:0003990),4.25098814229249,10.0,2.35239423524,0.00499612139817599,2.3523942352394234
117,VB neuron(WBbt:0005336),6.659881422924902,25.0,3.75382058815,3.421820291359175e-10,3.753820588148016
118,CAN(WBbt:0006827),10.485770750988143,21.0,2.00271401108,0.0012043063710040604,2.0027140110822117
119,PVDR(WBbt:0004088),9.635573122529644,27.0,2.80211666256,2.0268867920204973e-07,2.8021166625646075
120,AVG(WBbt:0003850),4.109288537549407,14.0,3.40691578897,7.761106560881417e-06,3.406915788967441
121,SMDDL(WBbt:0004972),4.817786561264822,20.0,4.15128394454,1.3274080531198418e-09,4.151283944540159
122,ADLR(WBbt:0003995),14.878458498023717,37.0,2.48681676297,6.055764566503748e-08,2.4868167629673903
123,PVQ(WBbt:0006976),7.08498023715415,21.0,2.9640167364,1.345733673739901e-06,2.9640167364016734
124,posterior lateral left ganglion(WBbt:0005464),23.947233201581028,75.0,3.13188581615,1.7321468685189025e-21,3.1318858161471614
125,AVA(WBbt:0005842),7.226679841897234,25.0,3.45940328712,3.093849781568539e-09,3.4594032871167992
126,metacorpus(WBbt:0003711),23.380434782608695,44.0,1.88191538819,2.202386264261646e-05,1.881915388191539
127,AWAR(WBbt:0003830),6.376482213438735,16.0,2.50922051759,0.000247313851488886,2.5092205175887186
128,R2B(WBbt:0008398),4.25098814229249,12.0,2.82287308229,0.0003295996576699016,2.822873082287308
129,dorso-rectal ganglion(WBbt:0005212),11.335968379446639,34.0,2.99930264993,7.505595904471958e-10,2.9993026499302653
130,R4B(WBbt:0008400),3.9675889328063243,10.0,2.5204223949,0.0027014409471366125,2.520422394899382
131,AUAR(WBbt:0003871),4.534387351778656,15.0,3.30805439331,6.371502450252776e-06,3.3080543933054396
132,AVAL(WBbt:0003870),7.226679841897234,25.0,3.45940328712,3.093849781568539e-09,3.4594032871167992
133,AIML(WBbt:0003983),3.8258893280632416,10.0,2.61377137249,0.001925977289507497,2.613771372488248
134,ASH(WBbt:0005665),14.59505928853755,43.0,2.9462024888,1.464184922254742e-11,2.946202488795006
135,ventral cord neuron(WBbt:0005300),91.82134387351779,200.0,2.17814281041,3.8040412304075214e-31,2.1781428104068734
136,R9AL(WBbt:0003971),3.9675889328063243,9.0,2.26838015541,0.0094632045068735,2.268380155409444
137,ray 4(WBbt:0006949),5.242885375494072,10.0,1.90734667722,0.027565238267207505,1.907346677221154
138,RMEV(WBbt:0005021),3.9675889328063243,14.0,3.52859135286,4.442896353770908e-06,3.5285913528591353
139,R8BR(WBbt:0003988),4.25098814229249,10.0,2.35239423524,0.00499612139817599,2.3523942352394234
140,OLQDL(WBbt:0004439),4.959486166007905,19.0,3.83104204025,2.177921928162226e-08,3.831042040247061
141,ASKR(WBbt:0003883),14.59505928853755,43.0,2.9462024888,1.464184922254742e-11,2.946202488795006
142,R8AR(WBbt:0003992),3.8258893280632416,9.0,2.35239423524,0.007029351720959644,2.3523942352394234
143,SDQL(WBbt:0004993),5.101185770750988,18.0,3.52859135286,2.4719667973179434e-07,3.5285913528591357
144,AIA(WBbt:0006812),3.684189723320158,11.0,2.98573114473,0.0003010977345089523,2.9857311447269606
145,ASHR(WBbt:0003889),14.453359683794467,43.0,2.97508682692,9.886890831660307e-12,2.9750868269204473
146,AVAR(WBbt:0003869),7.226679841897234,25.0,3.45940328712,3.093849781568539e-09,3.4594032871167992
147,BAG(WBbt:0006825),5.526284584980237,19.0,3.4381146515,2.109758941994389e-07,3.438114651503773
148,SMDVR(WBbt:0004969),4.25098814229249,18.0,4.23430962343,5.0956854224731e-09,4.2343096234309625
149,R1BL(WBbt:0004048),4.25098814229249,12.0,2.82287308229,0.0003295996576699016,2.822873082287308
150,SMDVL(WBbt:0004970),4.109288537549407,18.0,4.3803203001,2.268882058947639e-09,4.380320300100996
151,R7A(WBbt:0006857),3.684189723320158,8.0,2.17144083253,0.01830580263663907,2.171440832528699
152,nociceptor neuron(WBbt:0008434),14.59505928853755,43.0,2.9462024888,1.464184922254742e-11,2.946202488795006
153,R3B(WBbt:0008399),4.109288537549407,10.0,2.43351127783,0.0037405660395178754,2.4335112778338863
154,PHAR(WBbt:0004365),12.327865612648223,37.0,3.001330576,1.5642166626544588e-10,3.001330575995126
155,R3BL(WBbt:0004034),4.109288537549407,10.0,2.43351127783,0.0037405660395178754,2.4335112778338863
156,nerve ring(WBbt:0006749),89.41245059288538,188.0,2.10261544956,6.3658544929628694e-27,2.102615449564239
157,ADF(WBbt:0005660),11.477667984189724,23.0,2.00389138557,0.0007177670437615179,2.0038913855743234
158,thermosensory neuron(WBbt:0005838),7.793478260869565,22.0,2.82287308229,2.0785843368962555e-06,2.822873082287308
159,ADLL(WBbt:0003997),14.878458498023717,37.0,2.48681676297,6.055764566503748e-08,2.4868167629673903
160,PLML(WBbt:0004104),12.611264822134387,38.0,3.01317913278,7.8597205095039e-11,3.0131791327785873
161,dorsal nerve cord(WBbt:0006750),37.12529644268775,92.0,2.47809469056,9.267916508626444e-18,2.4780946905575605
162,AFDR(WBbt:0003991),7.651778656126483,22.0,2.87514850974,1.4504884588885926e-06,2.875148509737073
163,IL sensillum ventral left(WBbt:0005121),5.242885375494072,10.0,1.90734667722,0.027565238267207505,1.907346677221154
164,ray 7(WBbt:0006952),5.951383399209487,13.0,2.18436607558,0.0037405660395178754,2.1843660755794647
165,PHAL(WBbt:0004366),12.327865612648223,37.0,3.001330576,1.5642166626544588e-10,3.001330575995126
166,male-specific(WBbt:0005757),27.20632411067194,51.0,1.87456415621,5.649583200273895e-06,1.8745641562064155
167,OLLR(WBbt:0004444),5.667984189723319,20.0,3.52859135286,6.055764566503748e-08,3.5285913528591357
168,PVCR(WBbt:0004092),6.093083003952569,19.0,3.11829003276,1.513842439340421e-06,3.1182900327592358
169,ASJL(WBbt:0003886),11.619367588932807,31.0,2.66795931558,1.0773344453813722e-07,2.6679593155764194
170,CEPDR(WBbt:0004937),5.242885375494072,16.0,3.05175468355,1.2604798402459044e-05,3.0517546835538463
171,BDU(WBbt:0006826),5.242885375494072,18.0,3.433224019,4.3506447834689517e-07,3.4332240189980774
172,R6BR(WBbt:0004012),4.109288537549407,12.0,2.9202135334,0.0002266137902729458,2.9202135334006636
173,AIM(WBbt:0006814),3.8258893280632416,10.0,2.61377137249,0.001925977289507497,2.613771372488248
174,R6AR(WBbt:0004016),3.684189723320158,10.0,2.71430104066,0.0013353781069362501,2.7143010406608736
175,lumbar right ganglion neuron(WBbt:0005600),42.65158102766798,120.0,2.8134947664,4.363754229879363e-29,2.8134947663993106
176,IL2 neuron(WBbt:0005118),6.093083003952569,14.0,2.29768739256,0.0015468994302919703,2.297687392559437
177,HSN(WBbt:0006830),15.303557312252966,39.0,2.54842708818,1.3073171592771484e-08,2.548427088176042
178,OLQVL(WBbt:0004437),4.959486166007905,19.0,3.83104204025,2.177921928162226e-08,3.831042040247061
179,ASE(WBbt:0005663),20.40474308300395,50.0,2.45041066171,5.953530512356303e-10,2.4504106617077333
180,ASJR(WBbt:0003885),11.335968379446639,31.0,2.73465829847,5.504372515355961e-08,2.7346582984658303
181,preanal ganglion(WBbt:0005448),24.514031620553357,58.0,2.36599188978,1.33252656960785e-10,2.36599188977838
182,ray 3(WBbt:0006948),5.242885375494072,11.0,2.09808134494,0.009616473393781027,2.0980813449432696
183,BDUR(WBbt:0003811),5.242885375494072,18.0,3.433224019,4.3506447834689517e-07,3.4332240189980774
184,ADE(WBbt:0005415),4.676086956521739,18.0,3.84937238494,4.181431809081812e-08,3.8493723849372388
185,osmosensory neuron(WBbt:0008433),14.59505928853755,43.0,2.9462024888,1.464184922254742e-11,2.946202488795006
186,posterior lateral right ganglion(WBbt:0005463),15.445256916996048,49.0,3.1724949778,1.4813506699333493e-14,3.1724949777999565
187,VC neuron(WBbt:0005304),5.951383399209487,13.0,2.18436607558,0.0037405660395178754,2.1843660755794647
188,ASIL(WBbt:0003888),19.69624505928854,51.0,2.58932602872,4.8296038972539534e-11,2.5893260287167754
189,R7AR(WBbt:0004002),3.684189723320158,8.0,2.17144083253,0.01830580263663907,2.171440832528699
190,RIM(WBbt:0005835),3.684189723320158,15.0,4.07145156099,1.6535388351776727e-07,4.07145156099131
191,R5A(WBbt:0006856),3.684189723320158,9.0,2.44287093659,0.005217754702675879,2.4428709365947863
192,AS neuron(WBbt:0005334),4.109288537549407,11.0,2.67686240562,0.0009536836498756117,2.676862405617275
193,ventral ganglion (post)(WBbt:0005264),18.420948616600793,53.0,2.8771591031,1.733684166000348e-13,2.8771591031005253
194,PHBR(WBbt:0005659),12.327865612648223,38.0,3.08244761859,3.94205305373057e-11,3.082447618589589
195,VA neuron(WBbt:0005339),7.368379446640316,27.0,3.66430640489,1.5642166626544588e-10,3.664306404892179
196,R4AR(WBbt:0004029),3.684189723320158,9.0,2.44287093659,0.005217754702675879,2.4428709365947863
197,R6AL(WBbt:0004018),3.684189723320158,10.0,2.71430104066,0.0013353781069362501,2.7143010406608736
198,motor neuron(WBbt:0005409),62.06442687747035,173.0,2.78742604587,3.243661942033561e-42,2.7874260458658924
199,BDUL(WBbt:0003812),5.242885375494072,18.0,3.433224019,4.3506447834689517e-07,3.4332240189980774
200,CEPDL(WBbt:0004938),5.101185770750988,16.0,3.13652564699,7.975892142256531e-06,3.1365256469858984
201,R5AR(WBbt:0004023),3.684189723320158,9.0,2.44287093659,0.005217754702675879,2.4428709365947863
202,sensillum(WBbt:0006929),120.30296442687747,222.0,1.84534106086,1.410318168226489e-23,1.8453410608591945
203,R2BR(WBbt:0004039),4.25098814229249,12.0,2.82287308229,0.0003295996576699016,2.822873082287308
204,URXR(WBbt:0004926),6.234782608695652,16.0,2.56624825662,0.00018243414146361638,2.5662482566248257
205,anterior ganglion (post)(WBbt:0005371),30.465415019762844,83.0,2.72440076546,5.266289966020098e-19,2.7244007654633324
206,head motor neuron(WBbt:0008610),19.27114624505929,65.0,3.37291820494,7.204745461552688e-21,3.3729182049388795
207,R1B(WBbt:0008397),4.25098814229249,12.0,2.82287308229,0.0003295996576699016,2.822873082287308
208,R2AR(WBbt:0004041),3.8258893280632416,10.0,2.61377137249,0.001925977289507497,2.613771372488248
209,PDEL(WBbt:0004383),6.376482213438735,24.0,3.76383077638,6.476256149505107e-10,3.7638307763830774
210,retrovesicular ganglion(WBbt:0005656),16.862252964426876,58.0,3.43963526833,3.234132670809473e-19,3.439635268333275
211,PVC(WBbt:0005840),6.093083003952569,19.0,3.11829003276,1.513842439340421e-06,3.1182900327592358
212,RIML(WBbt:0003926),3.684189723320158,15.0,4.07145156099,1.6535388351776727e-07,4.07145156099131
213,ASGL(WBbt:0003892),8.643675889328064,29.0,3.35505407321,5.131305133197016e-10,3.3550540732103253
214,R9B(WBbt:0008405),4.109288537549407,10.0,2.43351127783,0.0037405660395178754,2.4335112778338863
215,ASI(WBbt:0005666),19.69624505928854,51.0,2.58932602872,4.8296038972539534e-11,2.5893260287167754
216,ADER(WBbt:0004007),4.534387351778656,17.0,3.74912831241,1.6299088371593073e-07,3.7491283124128314
217,AIYL(WBbt:0003963),10.910869565217391,31.0,2.84120342698,1.996975632722237e-08,2.8412034269774855
218,AWA(WBbt:0005670),6.518181818181818,16.0,2.45467224547,0.0003295996576699016,2.4546722454672247
219,lumbar left ganglion neuron(WBbt:0005097),41.23458498023715,118.0,2.86167546143,2.5118907226931315e-29,2.8616754614252784
220,amphid right sensillum(WBbt:0005392),61.78102766798419,119.0,1.92615766509,2.590190881902336e-13,1.9261576650928307
221,R5BR(WBbt:0004021),4.534387351778656,13.0,2.8669804742,0.00017013689974460937,2.866980474198048
222,ganglion(WBbt:0005189),252.50869565217394,454.0,1.7979578835,1.2883514595802134e-59,1.7979578834994918
223,AUAL(WBbt:0003872),4.676086956521739,15.0,3.20781032078,1.0307130770128985e-05,3.2078103207810322
224,RMEL(WBbt:0005025),3.8258893280632416,16.0,4.18203419598,4.02223637426352e-08,4.182034195981197
225,sensory neuron(WBbt:0005759),114.77667984189723,256.0,2.23041823786,8.326673880094933e-44,2.2304182378566386
226,cephalic sensillum(WBbt:0006920),6.659881422924902,16.0,2.40244517641,0.0004302916026430942,2.40244517641473
227,ADEL(WBbt:0004009),4.534387351778656,17.0,3.74912831241,1.6299088371593073e-07,3.7491283124128314
228,R2A(WBbt:0008392),3.8258893280632416,10.0,2.61377137249,0.001925977289507497,2.613771372488248
229,dorsal-rectal ganglion neuron(WBbt:0005801),9.91897233201581,30.0,3.02450687388,5.5765951991431005e-09,3.024506873879259
230,AVDL(WBbt:0003866),4.109288537549407,14.0,3.40691578897,7.761106560881417e-06,3.406915788967441
231,SIAVL(WBbt:0004985),3.684189723320158,11.0,2.98573114473,0.0003010977345089523,2.9857311447269606
232,R6A(WBbt:0008395),3.684189723320158,10.0,2.71430104066,0.0013353781069362501,2.7143010406608736
233,AWCR(WBbt:0003826),15.445256916996048,33.0,2.13657825036,1.3562874779826892e-05,2.1365782503550728
234,ASEL(WBbt:0003904),18.562648221343874,47.0,2.53196631427,5.6806957872128e-10,2.5319663142653335
235,head neuron(WBbt:0006751),307.4881422924901,466.0,1.51550559487,2.3310692937077486e-36,1.5155055948685319
236,R8A(WBbt:0008396),3.8258893280632416,9.0,2.35239423524,0.007029351720959644,2.3523942352394234
237,BAGL(WBbt:0003824),5.526284584980237,19.0,3.4381146515,2.109758941994389e-07,3.438114651503773
238,IL sensillum dorsal right(WBbt:0005124),4.959486166007905,10.0,2.01633791592,0.01794535533975632,2.0163379159195056
239,ray 2(WBbt:0006945),5.526284584980237,12.0,2.17144083253,0.005217754702675879,2.1714408325286985
240,PVDL(WBbt:0004090),9.635573122529644,27.0,2.80211666256,2.0268867920204973e-07,2.8021166625646075
241,CEPVL(WBbt:0004933),4.676086956521739,16.0,3.42166434217,1.8346918595788966e-06,3.4216643421664346
242,ADL(WBbt:0005661),14.878458498023717,37.0,2.48681676297,6.055764566503748e-08,2.4868167629673903
243,ALNR(WBbt:0003937),4.392687747035573,13.0,2.9594637153,0.0001116433861529406,2.95946371530121
244,AVD(WBbt:0006818),4.109288537549407,14.0,3.40691578897,7.761106560881417e-06,3.406915788967441
245,PVM(WBbt:0004086),8.360276679841897,27.0,3.22955818736,5.3101715163943195e-09,3.2295581873625983
246,IL sensillum ventral right(WBbt:0005120),5.384584980237154,10.0,1.85715334361,0.03336569961402866,1.8571533436100713
247,ventral ganglion (ant)(WBbt:0005266),14.736758893280632,48.0,3.25716124879,8.04324970888362e-15,3.257161248793048
248,terminal bulb(WBbt:0003732),28.19822134387352,47.0,1.66677179482,0.0003159580883745179,1.6667717948178828
249,pharyngeal interneuron(WBbt:0003668),9.635573122529644,32.0,3.32102715563,1.0679551018608078e-10,3.3210271556321276
250,AIY(WBbt:0005413),10.910869565217391,31.0,2.84120342698,1.996975632722237e-08,2.8412034269774855
