,Tissue,Expected,Observed,Fold Change,Q value,Enrichment Fold Change
52,ADER(WBbt:0004007),0.6640316205533596,3.0,4.51785714286,0.04146656903060201,4.517857142857143
53,lumbar left ganglion neuron(WBbt:0005097),6.038537549407115,37.0,6.12731140566,1.4965866348728686e-19,6.127311405661921
54,RMEL(WBbt:0005025),0.5602766798418973,3.0,5.3544973545,0.027185436004986147,5.3544973544973535
55,sensory neuron(WBbt:0005759),16.808300395256918,51.0,3.03421516755,3.319017161617832e-14,3.0342151675485005
56,ADEL(WBbt:0004009),0.6640316205533596,3.0,4.51785714286,0.04146656903060201,4.517857142857143
57,dorsal-rectal ganglion neuron(WBbt:0005801),1.4525691699604744,5.0,3.44217687075,0.03336145117699464,3.442176870748299
58,SIAVL(WBbt:0004985),0.5395256916996047,3.0,5.56043956044,0.02541185543523522,5.56043956043956
59,head neuron(WBbt:0006751),45.0296442687747,60.0,1.33245556287,0.016011014713531523,1.3324555628703094
60,PVDL(WBbt:0004090),1.4110671936758894,11.0,7.79551820728,2.9325812400653713e-07,7.795518207282913
61,CEPVL(WBbt:0004933),0.6847826086956521,3.0,4.38095238095,0.044453229423902826,4.380952380952381
62,PVM(WBbt:0004086),1.2243083003952568,13.0,10.6182405165,2.8339151325280555e-10,10.618240516545601
63,ventral ganglion (ant)(WBbt:0005266),2.158102766798419,7.0,3.24358974359,0.018371120210881837,3.2435897435897436
64,terminal bulb(WBbt:0003732),4.129446640316206,15.0,3.63244795406,6.28310808983746e-05,3.6324479540559937
65,pharyngeal interneuron(WBbt:0003668),1.4110671936758894,10.0,7.08683473389,2.648188811588434e-06,7.086834733893557
66,ALM(WBbt:0005406),1.8883399209486167,23.0,12.1800104657,3.985805014222986e-19,12.18001046572475
67,Cell(WBbt:0004017),89.04249011857708,101.0,1.13428993131,0.0006512222114899033,1.1342899313069437
68,body region(WBbt:0005738),88.39920948616601,100.0,1.13123183546,0.0016911813452167204,1.1312318354571875
69,sperm(WBbt:0006798),1.909090909090909,8.0,4.19047619048,0.0018553713328809537,4.190476190476191
70,neuron(WBbt:0003679),58.28952569169961,83.0,1.42392649477,2.5702127064145613e-06,1.4239264947702113
71,lumbar ganglion(WBbt:0005830),6.972332015810277,39.0,5.59353741497,2.6493357117091594e-19,5.5935374149659856
72,PVCL(WBbt:0004094),0.8715415019762847,5.0,5.73696145125,0.0033299556394469423,5.736961451247165
73,SIAVR(WBbt:0004983),0.5395256916996047,3.0,5.56043956044,0.02541185543523522,5.56043956043956
