#hypodermis_embryo_enriched_
,Tissue,Expected,Observed,Fold Change,Q value,Enrichment Fold Change
57,ABarapap WBbt:0006334,1.2142292490118578,4.0,3.29427083333,0.03144425477050211,3.294270833333333
58,MSppaa WBbt:0006531,1.290118577075099,5.0,3.8756127451,0.01219157907414029,3.875612745098039
59,ABprapap WBbt:0006678,1.290118577075099,5.0,3.8756127451,0.01219157907414029,3.875612745098039
60,ABalaapa WBbt:0006130,1.290118577075099,8.0,6.20098039216,0.0003332529252306179,6.200980392156862
61,ABplaaap WBbt:0006478,1.1383399209486165,5.0,4.39236111111,0.008524902316813444,4.392361111111112
62,Cppp WBbt:0006268,1.4798418972332015,5.0,3.37873931624,0.01945873449573077,3.3787393162393164
63,MSpaa WBbt:0006598,1.0624505928853756,4.0,3.76488095238,0.020932428227566878,3.764880952380952
64,P1 WBbt:0006770,1.2142292490118578,5.0,4.11783854167,0.01085637173972614,4.117838541666666
65,ABalappa WBbt:0006157,1.290118577075099,6.0,4.65073529412,0.004213475341344114,4.650735294117647
66,P2 WBbt:0006771,1.2521739130434781,5.0,3.99305555556,0.012179848840345913,3.993055555555556
67,ABplaaaa WBbt:0006584,1.1383399209486165,5.0,4.39236111111,0.008524902316813444,4.392361111111112
68,ABaraaaa WBbt:0006360,1.4039525691699606,7.0,4.98592342342,0.002125266157400965,4.985923423423423
69,Caap WBbt:0005921,1.4039525691699606,6.0,4.27364864865,0.005897813906982927,4.273648648648648
70,MSaaap WBbt:0006160,1.3280632411067192,5.0,3.76488095238,0.012736489891828113,3.7648809523809526
71,ABplaapp WBbt:0005896,1.024505928853755,5.0,4.88040123457,0.005897813906982927,4.880401234567901
72,ventral cord blast cell WBbt:0008115,3.111462450592885,8.0,2.57113821138,0.020932428227566878,2.571138211382114
73,MSpppa WBbt:0006479,1.100395256916996,4.0,3.63505747126,0.022793910648179923,3.635057471264368
74,MSaa WBbt:0006699,0.9865612648221344,4.0,4.05448717949,0.016716273786001195,4.05448717948718
75,ABalpppa WBbt:0006649,1.4798418972332015,5.0,3.37873931624,0.01945873449573077,3.3787393162393164
76,ABprpppa WBbt:0005943,1.2521739130434781,5.0,3.99305555556,0.012179848840345913,3.993055555555556
77,Ear WBbt:0006370,1.290118577075099,4.0,3.10049019608,0.03749288188187419,3.100490196078431
78,P5 WBbt:0006774,1.2142292490118578,5.0,4.11783854167,0.01085637173972614,4.117838541666666
79,ABpraapp WBbt:0006335,1.2521739130434781,5.0,3.99305555556,0.012179848840345913,3.993055555555556
80,MSppp WBbt:0006710,1.1383399209486165,4.0,3.51388888889,0.024774316252452418,3.5138888888888893
81,ABprpppp WBbt:0006179,1.290118577075099,5.0,3.8756127451,0.01219157907414029,3.875612745098039
82,MSapap WBbt:0006475,1.1383399209486165,4.0,3.51388888889,0.024774316252452418,3.5138888888888893
83,MSapp WBbt:0006036,1.290118577075099,7.0,5.42585784314,0.0015432699849832817,5.425857843137255
84,ABplappa WBbt:0006095,1.1383399209486165,5.0,4.39236111111,0.008524902316813444,4.392361111111112
85,ABpraaap WBbt:0006534,1.2521739130434781,5.0,3.99305555556,0.012179848840345913,3.993055555555556
86,anterior ganglion (ant) WBbt:0005372,1.7454545454545454,6.0,3.4375,0.01219157907414029,3.4375
87,MSaap WBbt:0006312,1.024505928853755,5.0,4.88040123457,0.005897813906982927,4.880401234567901
88,ABprpapp WBbt:0005852,1.0624505928853756,4.0,3.76488095238,0.020932428227566878,3.764880952380952
89,ABarpppa WBbt:0006689,1.100395256916996,4.0,3.63505747126,0.022793910648179923,3.635057471264368
90,P6 WBbt:0006775,1.2521739130434781,5.0,3.99305555556,0.012179848840345913,3.993055555555556
91,P11 WBbt:0004410,2.200790513833992,7.0,3.18067528736,0.012179848840345913,3.180675287356322
92,ABplapaa WBbt:0006730,1.2142292490118578,6.0,4.94140625,0.0032616308222187785,4.94140625
93,MSpap WBbt:0006034,0.9486166007905139,4.0,4.21666666667,0.014452700174752399,4.216666666666666
94,MSappp WBbt:0006125,1.290118577075099,4.0,3.10049019608,0.03749288188187419,3.100490196078431
95,ABa WBbt:0005906,1.0624505928853756,6.0,5.64732142857,0.002125266157400965,5.647321428571428
96,ABaraapa WBbt:0005853,1.3660079051383398,6.0,4.39236111111,0.005228867331447151,4.392361111111112
97,ABarpppp WBbt:0006532,1.1383399209486165,4.0,3.51388888889,0.024774316252452418,3.5138888888888893
98,ABplpppa WBbt:0006423,1.4039525691699606,6.0,4.27364864865,0.005897813906982927,4.273648648648648
99,MSaaaa WBbt:0005894,1.2142292490118578,4.0,3.29427083333,0.03144425477050211,3.294270833333333
100,epithelial cell WBbt:0003672,39.08300395256917,74.0,1.89340614887,2.680005664019134e-07,1.8934061488673137
101,ABp WBbt:0005994,1.0624505928853756,5.0,4.70610119048,0.006012820889819387,4.70610119047619
102,syncytium WBbt:0008074,17.22687747035573,34.0,1.97366005874,0.0015432699849832817,1.9736600587371513
103,Capa WBbt:0006444,1.5557312252964426,5.0,3.21392276423,0.022357325282335107,3.2139227642276427
104,MSapaa WBbt:0006236,1.100395256916996,4.0,3.63505747126,0.022793910648179923,3.635057471264368
105,socket cell WBbt:0005750,3.2632411067193674,8.0,2.4515503876,0.024774316252452418,2.4515503875968996
106,MSppa WBbt:0006458,1.100395256916996,5.0,4.54382183908,0.007188880048355849,4.543821839080461
107,Cpapa WBbt:0005962,1.707509881422925,5.0,2.92824074074,0.03144425477050211,2.9282407407407405
108,amphid sheath cell WBbt:0006754,1.2142292490118578,4.0,3.29427083333,0.03144425477050211,3.294270833333333
109,Capp WBbt:0006098,1.4798418972332015,5.0,3.37873931624,0.01945873449573077,3.3787393162393164
110,Cppa WBbt:0006168,1.783399209486166,5.0,2.80363475177,0.03674394252469635,2.8036347517730498
111,ABalapap WBbt:0006562,1.1762845849802372,5.0,4.25067204301,0.009639454991391516,4.250672043010752
112,hyp5 WBbt:0004685,1.9351778656126484,5.0,2.58374183007,0.04937496275581511,2.5837418300653594
113,ABalpapp WBbt:0006607,1.2142292490118578,6.0,4.94140625,0.0032616308222187785,4.94140625
114,MSapa WBbt:0005898,1.2521739130434781,6.0,4.79166666667,0.0037115251538365115,4.791666666666667
115,ABaraaap WBbt:0005861,1.290118577075099,6.0,4.65073529412,0.004213475341344114,4.650735294117647
116,MSppap WBbt:0006383,1.100395256916996,4.0,3.63505747126,0.022793910648179923,3.635057471264368
117,MSappa WBbt:0006717,1.290118577075099,4.0,3.10049019608,0.03749288188187419,3.100490196078431
118,Eal WBbt:0006441,1.3660079051383398,7.0,5.1244212963,0.00185342084237766,5.124421296296297
119,cephalic sensillum WBbt:0006920,1.783399209486166,5.0,2.80363475177,0.03674394252469635,2.8036347517730498
120,MSaapp WBbt:0006425,1.3660079051383398,5.0,3.66030092593,0.014425036264993089,3.660300925925926
121,MSap WBbt:0006744,1.024505928853755,4.0,3.90432098765,0.018968424806543174,3.904320987654321
122,ABprpaaa WBbt:0006167,1.3280632411067192,5.0,3.76488095238,0.012736489891828113,3.7648809523809526
123,ABalaaap WBbt:0005982,1.4039525691699606,7.0,4.98592342342,0.002125266157400965,4.985923423423423
124,neuronal sheath cell WBbt:0005811,2.9217391304347826,8.0,2.7380952381,0.015621532681720621,2.738095238095238
125,ABplpaap WBbt:0006077,1.3660079051383398,4.0,2.92824074074,0.04553054770413385,2.928240740740741
126,ABprppap WBbt:0006346,1.4418972332015811,5.0,3.46765350877,0.017597888230143372,3.4676535087719293
127,ABaraaapp WBbt:0006189,1.1383399209486165,6.0,5.27083333333,0.0027687140283846937,5.270833333333334
128,ABprapaa WBbt:0006163,1.1762845849802372,5.0,4.25067204301,0.009639454991391516,4.250672043010752
129,ABalpaap WBbt:0005934,1.4039525691699606,6.0,4.27364864865,0.005897813906982927,4.273648648648648
130,ABarappa WBbt:0006005,1.2521739130434781,5.0,3.99305555556,0.012179848840345913,3.993055555555556
