#dopaminergic-neurons_embryo_enriched_
,Tissue,Expected,Observed,Fold Change,Q value,Enrichment Fold Change
27,ray neuron WBbt:0006971,2.01699604743083,16.0,7.93258867333,3.019537783322823e-11,7.9325886733294135
28,DB neuron WBbt:0005274,2.091699604743083,7.0,3.34656084656,0.003043893575775134,3.3465608465608465
29,anterior ganglion WBbt:0005375,9.898221343873518,37.0,3.73804532295,1.4985865408423776e-12,3.7380453229509834
30,mechanosensory neuron WBbt:0008431,12.774308300395257,54.0,4.22723475355,2.409206287575427e-20,4.227234753550543
31,lateral ganglion WBbt:0005105,18.974703557312253,46.0,2.4242802983,1.082789281721828e-08,2.4242802982960465
32,amphid sensillum WBbt:0005391,25.063043478260873,67.0,2.67325873883,5.315112074307732e-15,2.673258738832509
33,PQR WBbt:0004096,2.091699604743083,9.0,4.30272108844,0.00011250061857170025,4.302721088435375
34,ASG WBbt:0005664,2.2784584980237153,7.0,3.07225258045,0.005177762210163013,3.072252580449302
35,chemosensory neuron WBbt:0005837,14.380434782608697,43.0,2.99017384732,4.332722454216284e-11,2.9901738473167043
36,dopaminergic neuron WBbt:0006746,3.9219367588932808,34.0,8.669186193,6.800719893300845e-23,8.669186192995717
37,ADL WBbt:0005661,3.9219367588932808,17.0,4.3345930965,2.3922867045557535e-07,4.3345930964978585
38,ray WBbt:0006941,2.801383399209486,16.0,5.7114638448,8.230843334944345e-09,5.711463844797179
39,carbon dioxide sensory neuron WBbt:0008430,7.208893280632411,22.0,3.05178605697,2.8091320757135646e-06,3.051786056967404
40,sensillum WBbt:0006929,31.711660079051384,83.0,2.61733380697,1.775525038794275e-18,2.6173338069686714
41,head WBbt:0005739,97.22667984189724,146.0,1.50164543557,2.648971067778996e-13,1.5016454355678328
42,deirid sensillum WBbt:0006926,2.539920948616601,22.0,8.66168689698,1.0135534077424107e-15,8.661686896981015
43,tail WBbt:0005741,62.52687747035573,104.0,1.66328472183,5.962180094635212e-10,1.6632847218271354
44,ciliated neuron WBbt:0006816,30.25494071146245,82.0,2.71030113005,4.609111457380519e-19,2.7103011300542166
45,nociceptor neuron WBbt:0008434,3.8472332015810276,14.0,3.63897878461,2.106738514341078e-05,3.6389787846098525
46,ASI WBbt:0005666,5.191897233201582,11.0,2.11868600358,0.013439587650758363,2.1186860035780897
47,AWC WBbt:0005672,4.258102766798419,10.0,2.34846375197,0.008919619797969281,2.348463751972524
48,post-embryonic cell WBbt:0007030,7.806521739130434,22.0,2.81815650237,1.0740440277496075e-05,2.818156502367029
49,ventral nerve cord WBbt:0005829,17.032411067193674,27.0,1.58521303258,0.013439587650758363,1.5852130325814537
50,nerve ring neuron WBbt:0006974,15.687747035573123,33.0,2.10355253212,3.664747543181856e-05,2.1035525321239605
51,serotonergic neuron WBbt:0006837,8.70296442687747,23.0,2.64277766424,1.9262908355261258e-05,2.642777664236892
52,AWB WBbt:0005671,2.76403162055336,8.0,2.89432289432,0.004744983561943335,2.8943228943228942
53,neuronal sheath cell WBbt:0005811,2.876086956521739,10.0,3.47694633409,0.00037855861922929824,3.4769463340891913
54,phasmid sensillum WBbt:0005425,9.711462450592885,44.0,4.53072853073,5.3150687183504904e-18,4.530728530728531
55,command interneuron WBbt:0007804,3.39901185770751,8.0,2.35362521077,0.015150977512899328,2.3536252107680675
56,PVD WBbt:0006831,2.539920948616601,6.0,2.36227824463,0.028578032045458286,2.362278244631186
57,CAN WBbt:0006827,2.76403162055336,9.0,3.25611325611,0.0011871814787592964,3.256113256113256
58,GABAergic neuron WBbt:0005190,5.9015810276679845,12.0,2.03335342576,0.013925959011846737,2.033353425758489
59,AVM WBbt:0003832,2.6893280632411067,7.0,2.60288065844,0.012684554419297967,2.602880658436214
60,odorsensory neuron WBbt:0005839,7.918577075098814,21.0,2.65199161426,3.7036077636878245e-05,2.651991614255765
61,sensory neuron WBbt:0005759,30.25494071146245,86.0,2.84251094128,2.35251689787042e-21,2.8425109412763736
62,motor neuron WBbt:0005409,16.360079051383398,33.0,2.01710516779,8.427779878497296e-05,2.0171051677900995
63,dorsal nerve cord WBbt:0006750,9.786166007905138,25.0,2.55462660043,1.5377201989404185e-05,2.5546266004281275
64,oxygene sensory neuron WBbt:0008432,3.959288537549407,11.0,2.77827692922,0.0016416643905757327,2.7782769292203255
65,dorsal ganglion WBbt:0005214,4.631620553359684,28.0,6.04540023895,4.433800989556567e-15,6.045400238948625
66,PHB WBbt:0007808,3.249604743083004,16.0,4.92367572827,8.137245772693099e-08,4.923675728273429
67,ASJ WBbt:0005667,3.0628458498023714,12.0,3.91792489353,3.2137702833024494e-05,3.91792489353465
68,lateral nerve cord WBbt:0006769,3.100197628458498,7.0,2.25792057117,0.026528874164479205,2.2579205711735835
69,ventral cord neuron WBbt:0005300,24.203952569169964,41.0,1.69393820628,0.0005774428354839706,1.693938206283885
70,socket cell WBbt:0005750,3.2122529644268774,8.0,2.49046388581,0.011455680925658343,2.4904638858127233
71,osmosensory neuron WBbt:0008433,3.8472332015810276,14.0,3.63897878461,2.106738514341078e-05,3.6389787846098525
