#BAG-neuron_embryo_enriched_
,Tissue,Expected,Observed,Fold Change,Q value,Enrichment Fold Change
17,ventral ganglion (ant) WBbt:0005266,4.213438735177865,11.0,2.61069418386,0.0030370952905429075,2.610694183864916
18,ray neuron WBbt:0006971,2.1877470355731226,17.0,7.77055103884,7.482152849381742e-12,7.770551038843721
19,anterior ganglion WBbt:0005375,10.736166007905139,41.0,3.81886792453,4.2772813488975655e-14,3.818867924528302
20,mechanosensory neuron WBbt:0008431,13.855731225296442,51.0,3.68078733419,8.505946452226312e-17,3.6807873341891315
21,lateral ganglion WBbt:0005105,20.58102766798419,52.0,2.5265988093,1.4513342962544946e-10,2.526598809295179
22,PQR WBbt:0004096,2.2687747035573125,17.0,7.49303135889,1.3495410023902243e-11,7.493031358885017
23,ASG WBbt:0005664,2.4713438735177866,19.0,7.6881247501,7.084877192453169e-13,7.68812475009996
24,chemosensory neuron WBbt:0005837,15.597826086956523,46.0,2.94912891986,1.1064566523943122e-11,2.9491289198606268
25,dopaminergic neuron WBbt:0006746,4.253952569169961,25.0,5.8768873403,2.2082048982818025e-13,5.876887340301974
26,ADL WBbt:0005661,4.253952569169961,19.0,4.46643437863,1.711881618191444e-08,4.4664343786295
27,ray WBbt:0006941,3.0385375494071143,17.0,5.59479674797,2.2097566160316675e-09,5.5947967479674805
28,carbon dioxide sensory neuron WBbt:0008430,7.819169960474309,39.0,4.98774169089,1.847922421751629e-17,4.987741690888411
29,sensillum WBbt:0006929,34.39624505928854,93.0,2.70378350427,6.39334534821355e-22,2.703783504266138
30,head WBbt:0005739,105.45750988142294,147.0,1.39392633266,2.2097566160316675e-09,1.3939263326555662
31,tail WBbt:0005741,67.8201581027668,110.0,1.62193664947,8.984413424421401e-10,1.6219366494740217
32,odorsensory neuron WBbt:0005839,8.588932806324111,33.0,3.84215370456,1.0819473836557869e-11,3.8421537045559133
33,nociceptor neuron WBbt:0008434,4.1729249011857705,24.0,5.75136159129,1.065744727960658e-12,5.751361591285816
34,ASI WBbt:0005666,5.631422924901186,29.0,5.14967538165,1.196978986907776e-13,5.149675381645903
35,AWC WBbt:0005672,4.6185770750988135,16.0,3.46427043218,8.552955452258178e-06,3.4642704321780067
36,post-embryonic cell WBbt:0007030,8.467391304347826,15.0,1.77150192555,0.03210173740155734,1.7715019255455713
37,nerve ring neuron WBbt:0006974,17.015810276679844,40.0,2.35075493612,2.1510360664179093e-07,2.3507549361207896
38,posterior lateral ganglion WBbt:0005465,6.887351778656127,22.0,3.19426111908,8.529461976495962e-07,3.1942611190817787
39,osmosensory neuron WBbt:0008433,4.1729249011857705,24.0,5.75136159129,1.065744727960658e-12,5.751361591285816
40,phasmid sensillum WBbt:0005425,10.533596837944664,56.0,5.31632270169,1.346246628986422e-26,5.316322701688556
41,AWB WBbt:0005671,2.99802371541502,16.0,5.33684904417,1.3486442666574285e-08,5.336849044166117
42,serotonergic neuron WBbt:0006837,9.439723320158102,26.0,2.75431801528,1.7756578836325333e-06,2.7543180152831575
43,oxygene sensory neuron WBbt:0008432,4.294466403162056,31.0,7.21859180856,4.890455470308464e-19,7.218591808559594
44,ciliated neuron WBbt:0006816,32.816205533596836,102.0,3.10822041554,1.2327890909564727e-29,3.108220415537489
45,sensory neuron WBbt:0005759,32.816205533596836,103.0,3.13869316471,4.103601177570873e-30,3.138693164709425
46,ASK WBbt:0005668,4.253952569169961,24.0,5.64181184669,1.4817809087018697e-12,5.641811846689895
47,dorsal ganglion WBbt:0005214,5.023715415019763,22.0,4.37922895358,2.111604456085218e-09,4.379228953579858
48,PHB WBbt:0007808,3.5247035573122534,23.0,6.52537146061,1.803028562007061e-13,6.525371460611157
49,ASJ WBbt:0005667,3.322134387351779,19.0,5.71921475312,1.9967853409779934e-10,5.719214753123141
