,Tissue,Expected,Observed,Fold Change,Q value,Enrichment Fold Change
101,FLP(WBbt:0006828),0.0691699604743083,2.0,28.9142857143,0.009288641496684198,28.914285714285715
102,ABplapapp(WBbt:0006413),0.0691699604743083,1.0,14.4571428571,0.015596978409352672,14.457142857142857
103,ABplaapp(WBbt:0005896),0.05335968379446641,1.0,18.7407407407,0.015596978409352672,18.74074074074074
104,ABprpaaaa(WBbt:0006278),0.06126482213438735,1.0,16.3225806452,0.015596978409352672,16.322580645161292
105,FLPL(WBbt:0004798),0.0691699604743083,2.0,28.9142857143,0.009288641496684198,28.914285714285715
106,ABplaapa(WBbt:0006619),0.05928853754940711,1.0,16.8666666667,0.015596978409352672,16.866666666666667
107,ABalpppa(WBbt:0006649),0.07707509881422925,2.0,25.9487179487,0.009288641496684198,25.94871794871795
108,ABarppap(WBbt:0005859),0.05731225296442688,2.0,34.8965517241,0.009288641496684198,34.89655172413793
109,PHBR(WBbt:0005659),0.17193675889328064,1.0,5.81609195402,0.033810906031188734,5.816091954022988
110,ASJ(WBbt:0005667),0.16205533596837945,1.0,6.17073170732,0.030565761248735387,6.170731707317072
111,ABalpaap(WBbt:0005934),0.07312252964426878,1.0,13.6756756757,0.015596978409352672,13.675675675675674
112,ABaraaaa(WBbt:0006360),0.07312252964426878,1.0,13.6756756757,0.015596978409352672,13.675675675675674
113,AWAR(WBbt:0003830),0.08893280632411069,1.0,11.2444444444,0.015596978409352672,11.244444444444442
114,ABprapaap(WBbt:0006624),0.06521739130434782,1.0,15.3333333333,0.015596978409352672,15.333333333333334
115,ventral nerve cord(WBbt:0005829),0.901185770750988,3.0,3.32894736842,0.025734119318099977,3.328947368421053
116,ABplppap(WBbt:0006028),0.07509881422924901,1.0,13.3157894737,0.015596978409352672,13.31578947368421
117,ABpraaaap(WBbt:0006141),0.05138339920948616,1.0,19.4615384615,0.015596978409352672,19.461538461538463
118,ABplapppp(WBbt:0006656),0.06521739130434782,1.0,15.3333333333,0.015596978409352672,15.333333333333334
119,AWCL(WBbt:0003827),0.21541501976284586,1.0,4.64220183486,0.04807204855736727,4.6422018348623855
120,ABalpapa(WBbt:0006573),0.07905138339920947,1.0,12.65,0.015596978409352672,12.650000000000002
121,ABplapapa(WBbt:0006677),0.06324110671936758,1.0,15.8125,0.015596978409352672,15.812500000000002
122,ASKL(WBbt:0003884),0.20750988142292492,1.0,4.81904761905,0.045684504552667794,4.819047619047619
123,ABalppaa(WBbt:0005944),0.08300395256916997,2.0,24.0952380952,0.009288641496684198,24.095238095238095
124,MSpapaa(WBbt:0006351),0.05138339920948616,1.0,19.4615384615,0.015596978409352672,19.461538461538463
125,CEPDL(WBbt:0004938),0.07114624505928853,1.0,14.0555555556,0.015596978409352672,14.055555555555557
126,ABprpapa(WBbt:0006259),0.06719367588932806,2.0,29.7647058824,0.009288641496684198,29.764705882352942
127,ABalppapa(WBbt:0005846),0.05533596837944664,1.0,18.0714285714,0.015596978409352672,18.071428571428573
128,MSpaa(WBbt:0006598),0.05533596837944664,1.0,18.0714285714,0.015596978409352672,18.071428571428573
129,anterior ganglion (post)(WBbt:0005371),0.424901185770751,2.0,4.70697674419,0.021851654390463625,4.706976744186047
130,ABarpaaa(WBbt:0006398),0.08893280632411069,1.0,11.2444444444,0.015596978409352672,11.244444444444442
131,ABarpappa(WBbt:0006273),0.05928853754940711,1.0,16.8666666667,0.015596978409352672,16.866666666666667
132,MSpppa(WBbt:0006479),0.05731225296442688,1.0,17.4482758621,0.015596978409352672,17.448275862068964
133,ABprpppa(WBbt:0005943),0.06521739130434782,2.0,30.6666666667,0.009288641496684198,30.666666666666668
134,PVQL(WBbt:0004076),0.09881422924901186,1.0,10.12,0.015596978409352672,10.120000000000001
135,PVQR(WBbt:0004074),0.09881422924901186,1.0,10.12,0.015596978409352672,10.120000000000001
136,ABprpapaa(WBbt:0006446),0.07114624505928853,2.0,28.1111111111,0.009288641496684198,28.111111111111114
137,ABarpaap(WBbt:0006517),0.05335968379446641,1.0,18.7407407407,0.015596978409352672,18.74074074074074
138,PDEL(WBbt:0004383),0.08893280632411069,1.0,11.2444444444,0.015596978409352672,11.244444444444442
139,ABarppppa(WBbt:0006300),0.05731225296442688,1.0,17.4482758621,0.015596978409352672,17.448275862068964
140,ABprpapp(WBbt:0005852),0.05533596837944664,1.0,18.0714285714,0.015596978409352672,18.071428571428573
141,ABarapap(WBbt:0006334),0.06324110671936758,2.0,31.625,0.009288641496684198,31.625000000000004
142,ASGL(WBbt:0003892),0.12055335968379446,1.0,8.29508196721,0.018331604312929503,8.295081967213115
143,Cpaaa(WBbt:0006212),0.07905138339920947,1.0,12.65,0.015596978409352672,12.650000000000002
144,ABalappp(WBbt:0006242),0.05533596837944664,2.0,36.1428571429,0.009288641496684198,36.142857142857146
145,ABalpaaa(WBbt:0006557),0.08102766798418973,1.0,12.3414634146,0.015596978409352672,12.341463414634145
146,excretory duct cell(WBbt:0004540),0.07312252964426878,1.0,13.6756756757,0.015596978409352672,13.675675675675674
147,ABarpppa(WBbt:0006689),0.05731225296442688,1.0,17.4482758621,0.015596978409352672,17.448275862068964
148,MSaap(WBbt:0006312),0.05335968379446641,1.0,18.7407407407,0.015596978409352672,18.74074074074074
149,ASE(WBbt:0005663),0.2845849802371541,2.0,7.02777777778,0.015596978409352672,7.027777777777779
150,ABalapapa(WBbt:0006314),0.06126482213438735,1.0,16.3225806452,0.015596978409352672,16.322580645161292
151,ABplpapp(WBbt:0006420),0.0691699604743083,1.0,14.4571428571,0.015596978409352672,14.457142857142857
152,MSpapa(WBbt:0006672),0.05731225296442688,1.0,17.4482758621,0.015596978409352672,17.448275862068964
153,ABplpaaa(WBbt:0006315),0.07114624505928853,1.0,14.0555555556,0.015596978409352672,14.055555555555557
154,PQR(WBbt:0004096),0.11067193675889328,2.0,18.0714285714,0.009288641496684198,18.071428571428573
155,P11(WBbt:0004410),0.11462450592885376,2.0,17.4482758621,0.009288641496684198,17.448275862068964
156,ABalpapp(WBbt:0006607),0.06324110671936758,1.0,15.8125,0.015596978409352672,15.812500000000002
157,MSppp(WBbt:0006710),0.05928853754940711,1.0,16.8666666667,0.015596978409352672,16.866666666666667
158,ABarppapp(WBbt:0006240),0.0691699604743083,1.0,14.4571428571,0.015596978409352672,14.457142857142857
159,AVM(WBbt:0003832),0.14229249011857706,1.0,7.02777777778,0.024627519895974982,7.027777777777779
160,embryonic cell(WBbt:0007028),1.8695652173913044,5.0,2.67441860465,0.015596978409352672,2.6744186046511627
161,AFD(WBbt:0005662),0.10869565217391304,1.0,9.2,0.015596978409352672,9.200000000000001
162,MSapa(WBbt:0005898),0.06521739130434782,1.0,15.3333333333,0.015596978409352672,15.333333333333334
163,ABprapaa(WBbt:0006163),0.06126482213438735,1.0,16.3225806452,0.015596978409352672,16.322580645161292
164,Cpaap(WBbt:0006594),0.07905138339920947,1.0,12.65,0.015596978409352672,12.650000000000002
165,ABprppppa(WBbt:0006055),0.06324110671936758,1.0,15.8125,0.015596978409352672,15.812500000000002
166,ABprapaaa(WBbt:0005961),0.06126482213438735,1.0,16.3225806452,0.015596978409352672,16.322580645161292
167,AWCR(WBbt:0003826),0.21541501976284586,1.0,4.64220183486,0.04807204855736727,4.6422018348623855
168,ABalpppp(WBbt:0006089),0.06126482213438735,2.0,32.6451612903,0.009288641496684198,32.645161290322584
169,cephalic sensillum(WBbt:0006920),0.09288537549407115,1.0,10.7659574468,0.015596978409352672,10.76595744680851
170,ABplaaaa(WBbt:0006584),0.05928853754940711,1.0,16.8666666667,0.015596978409352672,16.866666666666667
171,ABalaapp(WBbt:0006553),0.06521739130434782,1.0,15.3333333333,0.015596978409352672,15.333333333333334
172,Cppa(WBbt:0006168),0.09288537549407115,2.0,21.5319148936,0.009288641496684198,21.53191489361702
173,ABplppaap(WBbt:0006058),0.05335968379446641,1.0,18.7407407407,0.015596978409352672,18.74074074074074
174,ABpraappp(WBbt:0006270),0.07707509881422925,1.0,12.9743589744,0.015596978409352672,12.974358974358974
175,ABalppppa(WBbt:0006316),0.05335968379446641,1.0,18.7407407407,0.015596978409352672,18.74074074074074
176,PDE(WBbt:0006747),0.08893280632411069,1.0,11.2444444444,0.015596978409352672,11.244444444444442
177,ABprapap(WBbt:0006678),0.06719367588932806,2.0,29.7647058824,0.009288641496684198,29.764705882352942
178,V3L(WBbt:0004898),0.05928853754940711,2.0,33.7333333333,0.009288641496684198,33.733333333333334
179,MSaappa(WBbt:0006200),0.05138339920948616,1.0,19.4615384615,0.015596978409352672,19.461538461538463
180,ABplppppp(WBbt:0006574),0.07114624505928853,1.0,14.0555555556,0.015596978409352672,14.055555555555557
181,amphid socket cell(WBbt:0008379),0.07509881422924901,1.0,13.3157894737,0.015596978409352672,13.31578947368421
182,FLPR(WBbt:0004797),0.0691699604743083,2.0,28.9142857143,0.009288641496684198,28.914285714285715
183,Cppp(WBbt:0006268),0.07707509881422925,1.0,12.9743589744,0.015596978409352672,12.974358974358974
184,ABarppaa(WBbt:0006465),0.06521739130434782,2.0,30.6666666667,0.009288641496684198,30.666666666666668
185,ABplpppa(WBbt:0006423),0.07312252964426878,1.0,13.6756756757,0.015596978409352672,13.675675675675674
186,ABarappp(WBbt:0006524),0.06719367588932806,2.0,29.7647058824,0.009288641496684198,29.764705882352942
187,ABplppapp(WBbt:0006356),0.05928853754940711,1.0,16.8666666667,0.015596978409352672,16.866666666666667
188,MSppa(WBbt:0006458),0.05731225296442688,1.0,17.4482758621,0.015596978409352672,17.448275862068964
189,ABalappaa(WBbt:0006380),0.05335968379446641,2.0,37.4814814815,0.009288641496684198,37.48148148148148
190,PVDL(WBbt:0004090),0.13438735177865613,1.0,7.44117647059,0.02234241636438621,7.4411764705882355
191,ABplpapaa(WBbt:0005955),0.06324110671936758,1.0,15.8125,0.015596978409352672,15.812500000000002
192,ADL(WBbt:0005661),0.20750988142292492,1.0,4.81904761905,0.045684504552667794,4.819047619047619
193,syncytium precursor(WBbt:0008073),0.191699604743083,2.0,10.4329896907,0.010868992107623666,10.43298969072165
194,ASG(WBbt:0005664),0.12055335968379446,1.0,8.29508196721,0.018331604312929503,8.295081967213115
195,V3R(WBbt:0004896),0.05335968379446641,1.0,18.7407407407,0.015596978409352672,18.74074074074074
196,ABalapap(WBbt:0006562),0.06126482213438735,2.0,32.6451612903,0.009288641496684198,32.645161290322584
197,PVM(WBbt:0004086),0.116600790513834,1.0,8.57627118644,0.01741656295920194,8.576271186440678
198,ABplappap(WBbt:0006067),0.07114624505928853,1.0,14.0555555556,0.015596978409352672,14.055555555555557
199,V cell(WBbt:0008597),0.08498023715415019,2.0,23.5348837209,0.009288641496684198,23.534883720930235
200,HSN(WBbt:0006830),0.21343873517786563,2.0,9.37037037037,0.014554102705572428,9.37037037037037
201,ABpraaaa(WBbt:0006442),0.07707509881422925,1.0,12.9743589744,0.015596978409352672,12.974358974358974
202,ABaraaaap(WBbt:0006311),0.05138339920948616,1.0,19.4615384615,0.015596978409352672,19.461538461538463
203,MSpappa(WBbt:0006150),0.05138339920948616,1.0,19.4615384615,0.015596978409352672,19.461538461538463
204,ABprppapa(WBbt:0006092),0.05138339920948616,1.0,19.4615384615,0.015596978409352672,19.461538461538463
205,ASHL(WBbt:0003890),0.20355731225296442,1.0,4.91262135922,0.04495174900627215,4.9126213592233015
206,ABpraapaa(WBbt:0006108),0.07114624505928853,1.0,14.0555555556,0.015596978409352672,14.055555555555557
207,ABplapaa(WBbt:0006730),0.06324110671936758,1.0,15.8125,0.015596978409352672,15.812500000000002
208,ABarppapa(WBbt:0006529),0.05928853754940711,1.0,16.8666666667,0.015596978409352672,16.866666666666667
209,spermathecal-uterine junction(WBbt:0006756),0.11857707509881422,1.0,8.43333333333,0.017914408674534213,8.433333333333334
210,ABprppap(WBbt:0006346),0.07509881422924901,2.0,26.6315789474,0.009288641496684198,26.63157894736842
211,MSaapap(WBbt:0006533),0.05533596837944664,1.0,18.0714285714,0.015596978409352672,18.071428571428573
212,ABprappaa(WBbt:0006350),0.0691699604743083,1.0,14.4571428571,0.015596978409352672,14.457142857142857
213,ABplpaapp(WBbt:0006421),0.06126482213438735,1.0,16.3225806452,0.015596978409352672,16.322580645161292
214,ABplppppa(WBbt:0006352),0.06719367588932806,1.0,14.8823529412,0.015596978409352672,14.882352941176471
215,PVD(WBbt:0006831),0.13438735177865613,1.0,7.44117647059,0.02234241636438621,7.4411764705882355
216,ventral cord blast cell(WBbt:0008115),0.16205533596837945,2.0,12.3414634146,0.009288641496684198,12.341463414634145
217,AWB(WBbt:0005671),0.14624505928853757,1.0,6.83783783784,0.025734119318099977,6.837837837837837
218,AQR(WBbt:0003927),0.06521739130434782,1.0,15.3333333333,0.015596978409352672,15.333333333333334
219,MSaaa(WBbt:0006438),0.05138339920948616,1.0,19.4615384615,0.015596978409352672,19.461538461538463
220,CAN(WBbt:0006827),0.14624505928853757,1.0,6.83783783784,0.025734119318099977,6.837837837837837
221,PVDR(WBbt:0004088),0.13438735177865613,1.0,7.44117647059,0.02234241636438621,7.4411764705882355
222,ABprappp(WBbt:0006702),0.08498023715415019,2.0,23.5348837209,0.009288641496684198,23.534883720930235
223,OLQDR(WBbt:0004438),0.0691699604743083,1.0,14.4571428571,0.015596978409352672,14.457142857142857
224,ABplpaap(WBbt:0006077),0.07114624505928853,1.0,14.0555555556,0.015596978409352672,14.055555555555557
225,nociceptor neuron(WBbt:0008434),0.20355731225296442,1.0,4.91262135922,0.04495174900627215,4.9126213592233015
226,ABprppaa(WBbt:0005984),0.07312252964426878,2.0,27.3513513514,0.009288641496684198,27.351351351351347
227,ADLR(WBbt:0003995),0.20750988142292492,1.0,4.81904761905,0.045684504552667794,4.819047619047619
228,ADLL(WBbt:0003997),0.20750988142292492,1.0,4.81904761905,0.045684504552667794,4.819047619047619
229,MSpaap(WBbt:0005878),0.06521739130434782,1.0,15.3333333333,0.015596978409352672,15.333333333333334
230,AWA(WBbt:0005670),0.09090909090909091,1.0,11.0,0.015596978409352672,11.0
231,PVQ(WBbt:0006976),0.09881422924901186,1.0,10.12,0.015596978409352672,10.120000000000001
232,CEP(WBbt:0005244),0.07312252964426878,1.0,13.6756756757,0.015596978409352672,13.675675675675674
233,ABaraapp(WBbt:0006153),0.07312252964426878,1.0,13.6756756757,0.015596978409352672,13.675675675675674
234,ABplpppap(WBbt:0006665),0.07114624505928853,1.0,14.0555555556,0.015596978409352672,14.055555555555557
235,ASER(WBbt:0003903),0.25889328063241107,2.0,7.72519083969,0.015596978409352672,7.7251908396946565
236,posterior lateral ganglion(WBbt:0005465),0.3359683794466403,3.0,8.92941176471,0.009288641496684198,8.929411764705883
237,hyp3(WBbt:0004690),0.08893280632411069,1.0,11.2444444444,0.015596978409352672,11.244444444444442
238,ABarpppap(WBbt:0006251),0.06719367588932806,1.0,14.8823529412,0.015596978409352672,14.882352941176471
239,PHB(WBbt:0007808),0.17193675889328064,1.0,5.81609195402,0.033810906031188734,5.816091954022988
240,MSpaaaa(WBbt:0006145),0.05335968379446641,1.0,18.7407407407,0.015596978409352672,18.74074074074074
241,ABprpaap(WBbt:0006253),0.06521739130434782,1.0,15.3333333333,0.015596978409352672,15.333333333333334
242,ABprappap(WBbt:0006220),0.07114624505928853,1.0,14.0555555556,0.015596978409352672,14.055555555555557
243,ABpraapa(WBbt:0006302),0.07707509881422925,1.0,12.9743589744,0.015596978409352672,12.974358974358974
244,ABprpaaap(WBbt:0006490),0.06324110671936758,1.0,15.8125,0.015596978409352672,15.812500000000002
245,OLQVR(WBbt:0004431),0.0691699604743083,1.0,14.4571428571,0.015596978409352672,14.457142857142857
246,ABprpaaa(WBbt:0006167),0.0691699604743083,1.0,14.4571428571,0.015596978409352672,14.457142857142857
247,ABalapaaa(WBbt:0006227),0.06324110671936758,1.0,15.8125,0.015596978409352672,15.812500000000002
248,ASH(WBbt:0005665),0.20355731225296442,1.0,4.91262135922,0.04495174900627215,4.9126213592233015
249,ABalapaa(WBbt:0006139),0.05533596837944664,2.0,36.1428571429,0.009288641496684198,36.142857142857146
250,ABplpapa(WBbt:0006087),0.07509881422924901,1.0,13.3157894737,0.015596978409352672,13.31578947368421
251,ABplppaaa(WBbt:0005998),0.05533596837944664,1.0,18.0714285714,0.015596978409352672,18.071428571428573
252,ABarppppp(WBbt:0006186),0.06126482213438735,1.0,16.3225806452,0.015596978409352672,16.322580645161292
253,OLQDL(WBbt:0004439),0.0691699604743083,1.0,14.4571428571,0.015596978409352672,14.457142857142857
