#germline_specific_W
,Tissue,Expected,Observed,Fold Change,Q value,Enrichment Fold Change
19,ABalpapa WBbt:0006573,4.363636363636363,11.0,2.52083333333,0.01769934423629998,2.5208333333333335
20,Eprp WBbt:0006507,5.454545454545455,11.0,2.01666666667,0.030658832392913837,2.0166666666666666
21,ABplaaapa WBbt:0006680,4.581818181818182,11.0,2.40079365079,0.019040809713313702,2.4007936507936507
22,ABplpaap WBbt:0006077,3.9272727272727272,8.0,2.03703703704,0.04990074721879165,2.037037037037037
23,ABalpppp WBbt:0006089,3.381818181818182,8.0,2.36559139785,0.02536014441932172,2.3655913978494625
24,gonadal primordium WBbt:0008366,5.8909090909090915,11.0,1.86728395062,0.0463281331548827,1.8672839506172838
25,ABarpppap WBbt:0006251,3.7090909090909094,10.0,2.69607843137,0.01559902604762415,2.6960784313725488
26,ABprppaaa WBbt:0006583,2.7272727272727275,7.0,2.56666666667,0.02460604169763468,2.5666666666666664
27,ABplappp WBbt:0006470,4.1454545454545455,9.0,2.17105263158,0.030658832392913837,2.1710526315789473
28,ABalppap WBbt:0006112,3.8181818181818183,9.0,2.35714285714,0.02356077123376045,2.357142857142857
29,ABplpaaa WBbt:0006315,3.9272727272727272,8.0,2.03703703704,0.04990074721879165,2.037037037037037
30,ABarpapp WBbt:0006514,3.381818181818182,9.0,2.66129032258,0.019040809713313702,2.661290322580645
31,Caap WBbt:0005921,4.036363636363636,10.0,2.47747747748,0.019040809713313702,2.4774774774774775
32,MSpapp WBbt:0006201,3.9272727272727272,9.0,2.29166666667,0.02460604169763468,2.2916666666666665
33,ABalapaa WBbt:0006139,3.0545454545454547,8.0,2.61904761905,0.021206237854953406,2.619047619047619
34,ABarpppp WBbt:0006532,3.2727272727272725,9.0,2.75,0.01769934423629998,2.75
35,ABalaapp WBbt:0006553,3.5999999999999996,8.0,2.22222222222,0.0335124325794799,2.2222222222222223
36,ABplaappa WBbt:0006519,4.254545454545454,10.0,2.35042735043,0.022503886893899313,2.350427350427351
37,MSaaapp WBbt:0005892,2.8363636363636364,7.0,2.46794871795,0.02753861489776568,2.467948717948718
38,somatic blastomere WBbt:0008447,5.236363636363636,19.0,3.62847222222,3.182275778016023e-06,3.6284722222222223
39,Z3 WBbt:0004575,5.018181818181818,17.0,3.38768115942,2.665627619983401e-05,3.38768115942029
40,ABplaapa WBbt:0006619,3.2727272727272725,8.0,2.44444444444,0.02430780237446441,2.4444444444444446
41,ABarappp WBbt:0006524,3.7090909090909094,8.0,2.1568627451,0.038266937511079,2.156862745098039
42,ABprppaa WBbt:0005984,4.036363636363636,10.0,2.47747747748,0.019040809713313702,2.4774774774774775
43,V3L WBbt:0004898,3.2727272727272725,7.0,2.13888888889,0.049461129746138935,2.138888888888889
44,ABprpppa WBbt:0005943,3.5999999999999996,9.0,2.5,0.02119953927578577,2.5000000000000004
45,ABplpppp WBbt:0006647,4.1454545454545455,11.0,2.65350877193,0.015546060652976463,2.6535087719298245
46,Psub1 WBbt:0006874,3.4909090909090907,14.0,4.01041666667,1.607935560591574e-05,4.010416666666667
47,ABplppapa WBbt:0006091,3.1636363636363636,8.0,2.52873563218,0.02341639048150706,2.528735632183908
48,ABplppaaa WBbt:0005998,3.0545454545454547,7.0,2.29166666667,0.03614719789089237,2.2916666666666665
49,Psub2 WBbt:0006873,3.1636363636363636,12.0,3.79310344828,0.00014416823263544765,3.793103448275862
50,ABplpapp WBbt:0006420,3.8181818181818183,9.0,2.35714285714,0.02356077123376045,2.357142857142857
51,Cpapp WBbt:0005897,5.127272727272727,11.0,2.14539007092,0.02430780237446441,2.145390070921986
52,Psub4 WBbt:0004421,2.7272727272727275,7.0,2.56666666667,0.02460604169763468,2.5666666666666664
53,MSpaaa WBbt:0005933,2.8363636363636364,8.0,2.82051282051,0.019040809713313702,2.8205128205128203
54,ABprappa WBbt:0006269,4.1454545454545455,9.0,2.17105263158,0.030658832392913837,2.1710526315789473
55,ABplapap WBbt:0006424,3.1636363636363636,7.0,2.21264367816,0.042797010873920585,2.21264367816092
56,ABalappp WBbt:0006242,3.0545454545454547,9.0,2.94642857143,0.015546060652976463,2.946428571428571
57,EMS WBbt:0006876,3.0545454545454547,13.0,4.25595238095,1.607935560591574e-05,4.2559523809523805
58,ABalpaaa WBbt:0006557,4.472727272727273,10.0,2.23577235772,0.02430780237446441,2.2357723577235773
59,ABarppaa WBbt:0006465,3.5999999999999996,8.0,2.22222222222,0.0335124325794799,2.2222222222222223
60,Cpaap WBbt:0006594,4.363636363636363,10.0,2.29166666667,0.02341639048150706,2.291666666666667
61,E lineage cell WBbt:0005208,12.0,21.0,1.75,0.02356077123376045,1.75
62,MSppaa WBbt:0006531,3.7090909090909094,8.0,2.1568627451,0.038266937511079,2.156862745098039
63,ABarppapp WBbt:0006240,3.8181818181818183,10.0,2.61904761905,0.01769934423629998,2.619047619047619
64,ABprapap WBbt:0006678,3.7090909090909094,9.0,2.42647058824,0.02341639048150706,2.426470588235294
65,ABalaapa WBbt:0006130,3.7090909090909094,9.0,2.42647058824,0.02341639048150706,2.426470588235294
66,ABplaaap WBbt:0006478,3.2727272727272725,9.0,2.75,0.01769934423629998,2.75
67,P5.p WBbt:0006893,7.745454545454546,14.0,1.80751173709,0.03685548285878071,1.8075117370892018
68,P3.p WBbt:0006891,6.9818181818181815,14.0,2.00520833333,0.02341639048150706,2.0052083333333335
69,ABalappa WBbt:0006157,3.7090909090909094,9.0,2.42647058824,0.02341639048150706,2.426470588235294
70,ABplaaaa WBbt:0006584,3.2727272727272725,9.0,2.75,0.01769934423629998,2.75
71,ABarppapa WBbt:0006529,3.2727272727272725,8.0,2.44444444444,0.02430780237446441,2.4444444444444446
72,ABaraaaa WBbt:0006360,4.036363636363636,10.0,2.47747747748,0.019040809713313702,2.4774774774774775
73,E WBbt:0004804,3.7090909090909094,9.0,2.42647058824,0.02341639048150706,2.426470588235294
74,AB WBbt:0004015,3.5999999999999996,17.0,4.72222222222,1.4146721913389704e-07,4.722222222222222
75,MSaaap WBbt:0006160,3.8181818181818183,9.0,2.35714285714,0.02356077123376045,2.357142857142857
76,ABplpaapa WBbt:0006115,3.5999999999999996,8.0,2.22222222222,0.0335124325794799,2.2222222222222223
77,ABplaapp WBbt:0005896,2.9454545454545458,8.0,2.71604938272,0.019040809713313702,2.716049382716049
78,MSaapa WBbt:0006536,3.1636363636363636,7.0,2.21264367816,0.042797010873920585,2.21264367816092
79,ABarpaapa WBbt:0005844,3.9272727272727272,10.0,2.5462962963,0.019040809713313702,2.5462962962962963
80,ABarppaaa WBbt:0006736,2.9454545454545458,8.0,2.71604938272,0.019040809713313702,2.716049382716049
81,MSpapa WBbt:0006672,3.1636363636363636,8.0,2.52873563218,0.02341639048150706,2.528735632183908
82,ABalpppa WBbt:0006649,4.254545454545454,9.0,2.11538461538,0.03383612175746861,2.115384615384616
83,ABplppap WBbt:0006028,4.1454545454545455,9.0,2.17105263158,0.030658832392913837,2.1710526315789473
84,Eplp WBbt:0006496,5.127272727272727,10.0,1.95035460993,0.043080345460494204,1.950354609929078
85,ABplaapap WBbt:0005887,3.9272727272727272,9.0,2.29166666667,0.02460604169763468,2.2916666666666665
86,ABpraapp WBbt:0006335,3.5999999999999996,8.0,2.22222222222,0.0335124325794799,2.2222222222222223
87,ABprpppp WBbt:0006179,3.7090909090909094,9.0,2.42647058824,0.02341639048150706,2.426470588235294
88,MSpappa WBbt:0006150,2.8363636363636364,7.0,2.46794871795,0.02753861489776568,2.467948717948718
89,ABplappa WBbt:0006095,3.2727272727272725,8.0,2.44444444444,0.02430780237446441,2.4444444444444446
90,ABpraaap WBbt:0006534,3.5999999999999996,9.0,2.5,0.02119953927578577,2.5000000000000004
91,ABarppaap WBbt:0006053,2.8363636363636364,7.0,2.46794871795,0.02753861489776568,2.467948717948718
92,Cpppa WBbt:0006024,2.8363636363636364,7.0,2.46794871795,0.02753861489776568,2.467948717948718
93,ABprpapp WBbt:0005852,3.0545454545454547,9.0,2.94642857143,0.015546060652976463,2.946428571428571
94,ABarpppa WBbt:0006689,3.1636363636363636,8.0,2.52873563218,0.02341639048150706,2.528735632183908
95,sperm WBbt:0006798,10.036363636363635,28.0,2.78985507246,3.8021906850792744e-06,2.7898550724637685
96,ABplapaa WBbt:0006730,3.4909090909090907,8.0,2.29166666667,0.02921495186470011,2.291666666666667
97,P9/10L WBbt:0004412,2.9454545454545458,7.0,2.37654320988,0.030761372368368935,2.376543209876543
98,ABprppppp WBbt:0005983,3.8181818181818183,8.0,2.09523809524,0.043490600024826145,2.0952380952380953
99,Epla WBbt:0006661,4.8,10.0,2.08333333333,0.030658832392913837,2.0833333333333335
100,ABa WBbt:0005906,3.0545454545454547,14.0,4.58333333333,3.182275778016023e-06,4.583333333333333
101,ABaraapa WBbt:0005853,3.9272727272727272,9.0,2.29166666667,0.02460604169763468,2.2916666666666665
102,ABplpppa WBbt:0006423,4.036363636363636,10.0,2.47747747748,0.019040809713313702,2.4774774774774775
103,ABprappap WBbt:0006220,3.9272727272727272,8.0,2.03703703704,0.04990074721879165,2.037037037037037
104,MSaaaa WBbt:0005894,3.4909090909090907,8.0,2.29166666667,0.02921495186470011,2.291666666666667
105,ABprapapp WBbt:0006290,3.8181818181818183,8.0,2.09523809524,0.043490600024826145,2.0952380952380953
106,ABp WBbt:0005994,3.0545454545454547,14.0,4.58333333333,3.182275778016023e-06,4.583333333333333
107,ABplppppp WBbt:0006574,3.9272727272727272,9.0,2.29166666667,0.02460604169763468,2.2916666666666665
108,Capa WBbt:0006444,4.472727272727273,9.0,2.01219512195,0.043490600024826145,2.0121951219512195
109,ABpraapaa WBbt:0006108,3.9272727272727272,9.0,2.29166666667,0.02460604169763468,2.2916666666666665
110,Cpapa WBbt:0005962,4.909090909090909,10.0,2.03703703704,0.03383612175746861,2.037037037037037
111,Z2 WBbt:0004576,5.018181818181818,17.0,3.38768115942,2.665627619983401e-05,3.38768115942029
112,apoptotic cell WBbt:0006925,6.0,12.0,2.0,0.02753861489776568,2.0
113,ABarpaapp WBbt:0006620,3.7090909090909094,9.0,2.42647058824,0.02341639048150706,2.426470588235294
114,Capp WBbt:0006098,4.254545454545454,10.0,2.35042735043,0.022503886893899313,2.350427350427351
115,MSaappa WBbt:0006200,2.8363636363636364,7.0,2.46794871795,0.02753861489776568,2.467948717948718
116,Cpaaa WBbt:0006212,4.363636363636363,11.0,2.52083333333,0.01769934423629998,2.5208333333333335
117,ABalapap WBbt:0006562,3.381818181818182,9.0,2.66129032258,0.019040809713313702,2.661290322580645
118,oocyte WBbt:0006797,15.927272727272728,40.0,2.51141552511,6.192272918671408e-07,2.5114155251141552
119,ABalpapp WBbt:0006607,3.4909090909090907,9.0,2.578125,0.019040809713313702,2.578125
120,ABaraaap WBbt:0005861,3.7090909090909094,9.0,2.42647058824,0.02341639048150706,2.426470588235294
121,ABarappa WBbt:0006005,3.5999999999999996,9.0,2.5,0.02119953927578577,2.5000000000000004
122,ABarpapa WBbt:0006603,3.7090909090909094,8.0,2.1568627451,0.038266937511079,2.156862745098039
123,ABplaaaap WBbt:0006625,3.7090909090909094,9.0,2.42647058824,0.02341639048150706,2.426470588235294
124,ABarppppa WBbt:0006300,3.1636363636363636,9.0,2.84482758621,0.01559902604762415,2.844827586206897
125,P0 WBbt:0004422,3.0545454545454547,11.0,3.60119047619,0.000565930007212185,3.601190476190476
126,ABprapapa WBbt:0006510,3.9272727272727272,9.0,2.29166666667,0.02460604169763468,2.2916666666666665
127,Caaaa WBbt:0005899,4.036363636363636,10.0,2.47747747748,0.019040809713313702,2.4774774774774775
128,MSaapp WBbt:0006425,3.9272727272727272,8.0,2.03703703704,0.04990074721879165,2.037037037037037
129,Epra WBbt:0006321,5.127272727272727,12.0,2.34042553191,0.019040809713313702,2.3404255319148937
130,P6.p WBbt:0006894,7.8545454545454545,15.0,1.90972222222,0.02460604169763468,1.9097222222222223
131,reproductive system WBbt:0005747,234.87272727272727,305.0,1.2985756309,2.053748950307606e-08,1.2985756309026164
132,ABalaaap WBbt:0005982,4.036363636363636,10.0,2.47747747748,0.019040809713313702,2.4774774774774775
133,MSpppa WBbt:0006479,3.1636363636363636,7.0,2.21264367816,0.042797010873920585,2.21264367816092
134,ABalppaa WBbt:0005944,4.581818181818182,11.0,2.40079365079,0.019040809713313702,2.4007936507936507
135,ABprppap WBbt:0006346,4.1454545454545455,10.0,2.41228070175,0.01970096461891747,2.412280701754386
136,ABprapaa WBbt:0006163,3.381818181818182,9.0,2.66129032258,0.019040809713313702,2.661290322580645
137,ABprpppap WBbt:0006237,3.9272727272727272,8.0,2.03703703704,0.04990074721879165,2.037037037037037
138,ABplaappp WBbt:0005948,3.9272727272727272,8.0,2.03703703704,0.04990074721879165,2.037037037037037
139,ABalpaap WBbt:0005934,4.036363636363636,9.0,2.22972972973,0.02753861489776568,2.22972972972973
140,ABplaapaa WBbt:0005866,3.9272727272727272,9.0,2.29166666667,0.02460604169763468,2.2916666666666665
141,Psub3 WBbt:0006875,3.0545454545454547,9.0,2.94642857143,0.015546060652976463,2.946428571428571
142,ABplppapp WBbt:0006356,3.2727272727272725,9.0,2.75,0.01769934423629998,2.75
143,ABarpppaa WBbt:0006041,3.5999999999999996,10.0,2.77777777778,0.015546060652976463,2.777777777777778
144,P8.p WBbt:0006896,7.090909090909091,14.0,1.97435897436,0.02430780237446441,1.9743589743589745
