#enriched_in_PVD_OLL_W
#enriched_in_PVD_OLL_W
#enriched_in_PVD_OLL_W
,Tissue,Expected,Observed,Fold Change,Q value
95,DTC(WBbt:0006865),50.970914127423825,79.0,1.5499035352300208,3.623920143006971e-05
96,gonadal sheath cell(WBbt:0005828),41.20637119113574,53.0,1.2862088669288427,0.029203360002347613
97,vulC(WBbt:0006765),12.303324099722992,22.0,1.788134639198469,0.002973045127464384
98,AIYL(WBbt:0003963),15.037396121883656,26.0,1.729022750299346,0.002418107233223116
99,vulD(WBbt:0006766),13.865650969529087,21.0,1.514534012586155,0.02533012403425678
100,pharyngeal cell(WBbt:0005460),146.27285318559558,197.0,1.3467980948593394,2.7328377193785005e-06
101,P7.p(WBbt:0006895),14.060941828254848,27.0,1.9202127659574468,0.00038591979561115647
102,nerve ring neuron(WBbt:0006974),82.02216066481994,103.0,1.255758189800743,0.0077721489100289615
103,VD neuron(WBbt:0005303),10.350415512465375,20.0,1.9322895758062355,0.0015266192249890672
104,P6.p hermaphrodite(WBbt:0008125),13.865650969529087,26.0,1.875137348916192,0.0007328494018929702
105,P7.p hermaphrodite(WBbt:0008129),13.865650969529087,26.0,1.875137348916192,0.0007328494018929702
106,outer labial sensillum(WBbt:0005501),19.9196675900277,31.0,1.5562508691419832,0.006199216379953077
107,hypodermal cell(WBbt:0007846),133.57894736842104,183.0,1.3699763593380616,2.2120238170945747e-06
108,PVM(WBbt:0004086),11.522160664819944,24.0,2.0829426613775697,0.00019734558481228551
109,P4.p hermaphrodite(WBbt:0008117),12.303324099722992,23.0,1.869413486434763,0.0013176476899187154
110,pharyngeal motor neuron(WBbt:0003677),12.889196675900278,21.0,1.6292714377820758,0.011218445472820016
111,cholinergic neuron(WBbt:0006840),66.398891966759,104.0,1.566291197329996,1.4377802118298472e-06
112,DD neuron(WBbt:0005270),12.10803324099723,21.0,1.734385724090597,0.005292271647852362
113,rectal epithelium(WBbt:0005800),40.42520775623269,53.0,1.3110631445506562,0.02150460087313588
114,anterior ganglion (post)(WBbt:0005371),41.98753462603878,58.0,1.3813623618670625,0.005879564200888573
115,hermaphrodite-specific(WBbt:0005758),370.0761772853185,449.0,1.213263721252269,5.079948156001359e-08
116,non-striated muscle(WBbt:0005780),244.50415512465375,310.0,1.2678721138377178,5.121520539940873e-07
117,CANL(WBbt:0004949),14.256232686980608,28.0,1.9640532400660644,0.00020802609772977145
118,intestinal cell(WBbt:0005792),25.973684210526315,38.0,1.4630192502532928,0.008407042710264713
119,posterior gonad arm(WBbt:0005466),39.64404432132964,58.0,1.4630192502532928,0.0015266192249890672
120,anal depressor muscle(WBbt:0004292),84.17036011080333,101.0,1.1999473433051948,0.027004873387077077
121,pharyngeal muscle cell(WBbt:0005451),74.40581717451524,104.0,1.3977401760950094,0.00020802609772977145
122,body region(WBbt:0005738),831.9390581717452,872.0,1.0481536975993073,0.00010967954945148287
123,muscle of the reproductive system(WBbt:0005786),46.08864265927978,62.0,1.3452338021396804,0.008274450384339813
124,PLMR(WBbt:0004103),17.185595567867033,33.0,1.9202127659574473,0.00010713310142723032
125,metacorpus(WBbt:0003711),32.22299168975069,45.0,1.3965183752417796,0.011010255328854497
126,vulF(WBbt:0006768),12.303324099722992,19.0,1.5442980974895868,0.02533012403425678
127,sex organ(WBbt:0008422),138.4612188365651,179.0,1.292780762036231,0.00010713310142723032
128,ventral ganglion (post)(WBbt:0005264),25.387811634349028,37.0,1.457392253136934,0.0098648341589238
129,excretory system(WBbt:0005736),87.8808864265928,107.0,1.217557131599685,0.01599667987321432
130,pharyngeal-intestinal valve(WBbt:0005767),31.246537396121884,42.0,1.3441489361702128,0.024876690296278262
131,P4.p(WBbt:0006892),12.498614958448753,24.0,1.9202127659574468,0.000742180382775294
