#dopaminergic-neurons_larva_enriched_W
,Tissue,Expected,Observed,Fold Change,Q value
30,ALMR(WBbt:0003953),7.265532251681837,16.0,2.2021786492374726,0.0021406616230828734
31,AVM(WBbt:0003832),5.812425801345469,11.0,1.8924972766884531,0.026265917656330497
32,inner labial neuron(WBbt:0005117),9.929560743965176,28.0,2.819862904511398,8.154732726690163e-07
33,GABAergic neuron(WBbt:0005190),12.755045508508111,23.0,1.8032079920575828,0.004515042612958376
34,lateral ganglion left neuron(WBbt:0005102),38.99168975069252,68.0,1.7439613526570048,6.933057450858788e-06
35,amphid right sensillum(WBbt:0005392),35.19746735259201,58.0,1.6478458355819392,0.00019253011153788348
36,ventral ganglion (post)(WBbt:0005264),10.494657696873762,27.0,2.572737556561086,7.557157379206751e-06
37,amphid left sensillum(WBbt:0005395),35.2781954887218,58.0,1.6440750213128732,0.00020104991008154538
38,amphid neuron(WBbt:0005394),50.53581321725366,90.0,1.7809152414959595,6.548824276241638e-08
39,anterior ganglion(WBbt:0005375),21.39295607439652,42.0,1.9632630410654828,3.2770692847637464e-05
40,ventral ganglion (ant)(WBbt:0005266),8.39572615749901,18.0,2.1439479638009056,0.0017768053762299272
41,lateral nerve cord(WBbt:0006769),6.7004352987732485,17.0,2.53714859437751,0.0004155331319071066
42,PHAL(WBbt:0004366),7.023347843292442,18.0,2.5628803245436105,0.00026186553889257863
43,ray(WBbt:0006941),6.0546102097348635,15.0,2.477450980392157,0.000992020177166351
44,inner labial sensillum(WBbt:0005116),11.05975464978235,29.0,2.62211965078002,2.467305076239231e-06
45,deirid neuron(WBbt:0006928),4.762960031658093,20.0,4.199069458291791,4.1069854126272796e-08
46,ADLL(WBbt:0003997),8.476454293628809,18.0,2.123529411764706,0.0019831065595238844
47,retrovesicular ganglion neuron(WBbt:0005403),7.911357340720221,21.0,2.6544117647058827,4.566447701309623e-05
48,ciliated neuron(WBbt:0006816),65.38979026513653,115.0,1.758684337932704,9.680121660090502e-10
49,lateral ganglion left(WBbt:0005103),39.15314602295212,68.0,1.7367697594501716,7.557157379206751e-06
50,PHBL(WBbt:0004364),7.023347843292442,17.0,2.4204980842911876,0.0006689345602283538
51,ventral cord neuron(WBbt:0005300),52.31183221210922,88.0,1.6822198015008472,9.083045688807468e-07
52,CANR(WBbt:0004947),5.812425801345469,15.0,2.5806781045751634,0.0006573030807679989
53,phasmid left sensillum(WBbt:0005431),9.606648199445983,20.0,2.0818915801614764,0.0016135097078036494
54,chemosensory neuron(WBbt:0005837),31.080332409972296,61.0,1.962655971479501,4.7340744042027496e-07
55,tail(WBbt:0005741),135.13889988128216,182.0,1.3467624803804437,1.700451439831815e-06
56,glutamatergic neuron(WBbt:0006829),9.203007518796992,20.0,2.173202614379085,0.0009997212909795736
57,mechanosensory neuron(WBbt:0008431),27.609022556390975,69.0,2.4991830065359477,1.7695551168705469e-12
58,neuron(WBbt:0003679),226.76533438860307,297.0,1.3097239963981322,1.6062559309122855e-12
59,lumbar right ganglion neuron(WBbt:0005600),24.299168975069254,42.0,1.728454172366621,0.000569429210177905
60,motor neuron(WBbt:0005409),35.358923624851606,63.0,1.7817284448025783,7.557157379206751e-06
61,ASGR(WBbt:0003891),4.8436881677878905,11.0,2.270996732026144,0.006616463180986645
62,posterior lateral left ganglion(WBbt:0005464),13.643055005935894,36.0,2.638705186216498,1.5545512999495635e-07
63,interneuron(WBbt:0005113),42.62445587653344,79.0,1.8533960932857991,1.0012110238328442e-07
64,ray neuron(WBbt:0006971),4.359319351009102,15.0,3.440904139433551,1.9663153159879298e-05
65,lumbar left ganglion neuron(WBbt:0005097),23.491887613771272,42.0,1.787851222963412,0.0002892007831902994
66,ADLR(WBbt:0003995),8.476454293628809,18.0,2.123529411764706,0.0019831065595238844
67,outer labial neuron(WBbt:0006801),7.265532251681837,24.0,3.303267973856209,2.624254360408922e-07
68,carbon dioxide sensory neuron(WBbt:0008430),15.58053027305105,30.0,1.925480036574215,0.0006189241924576097
69,AWBR(WBbt:0003828),5.893153937475267,12.0,2.0362610797743756,0.011839743861747845
70,ASER(WBbt:0003903),10.575385833003562,22.0,2.0803023499476128,0.001056795165835479
71,ASJL(WBbt:0003886),6.61970716264345,14.0,2.114897178383549,0.005257858252102785
72,ASIR(WBbt:0003887),11.221210922041948,22.0,1.9605727182959514,0.001998340930439845
73,ventral nerve cord(WBbt:0005829),36.81203007518797,58.0,1.5755718954248366,0.000569429210177905
74,ASGL(WBbt:0003892),4.924416303917689,11.0,2.233767277402764,0.007566732203836119
75,head neuron(WBbt:0006751),175.18005540166206,232.0,1.3243516761543326,3.179984675345246e-08
76,head motor neuron(WBbt:0008610),10.979026513652551,22.0,2.0038206459054213,0.0016135097078036494
77,nerve ring(WBbt:0006749),50.93945389790265,87.0,1.7079099468630559,5.772718277501341e-07
78,PHAR(WBbt:0004365),7.023347843292442,18.0,2.5628803245436105,0.00026186553889257863
79,vulval muscle(WBbt:0005821),52.715472892758214,67.0,1.270974086418641,0.029570310033672643
80,ASIL(WBbt:0003888),11.221210922041948,22.0,1.9605727182959514,0.001998340930439845
81,PQR(WBbt:0004096),4.520775623268698,11.0,2.4332107843137254,0.003757788680533745
82,AIYL(WBbt:0003963),6.21606648199446,16.0,2.5739750445632796,0.0004947711268124981
83,sensillum(WBbt:0006929),68.53818757419866,115.0,1.6778967181690108,1.4773912181107923e-08
84,AVAR(WBbt:0003869),4.117134942619707,9.0,2.18598615916955,0.015377208160109736
85,dopaminergic neuron(WBbt:0006746),8.476454293628809,37.0,4.365032679738563,4.8741367305178164e-14
86,nerve ring neuron(WBbt:0006974),33.905817174515235,65.0,1.9170751633986929,4.57743225966506e-07
87,outer labial sensillum(WBbt:0005501),8.234269885239414,26.0,3.157535563244906,2.3219742220600513e-07
88,phasmid right sensillum(WBbt:0005427),9.606648199445983,20.0,2.0818915801614764,0.0016135097078036494
89,lateral ganglion right(WBbt:0005101),39.072417886822315,68.0,1.7403581267217634,7.235049373314244e-06
90,ASKL(WBbt:0003884),8.476454293628809,18.0,2.123529411764706,0.0019831065595238844
91,cholinergic neuron(WBbt:0006840),27.44756628413138,52.0,1.8945213379469437,9.3328410379946e-06
92,DD neuron(WBbt:0005270),5.005144440047487,12.0,2.3975332068311195,0.0030093009082215578
93,ASKR(WBbt:0003883),8.314998021369213,18.0,2.164762992575671,0.0016135097078036494
94,anterior ganglion (post)(WBbt:0005371),17.35654926790661,41.0,2.362220702234382,4.4156570574739894e-07
95,AFDL(WBbt:0003993),4.4400474871389,10.0,2.25222816399287,0.009453940740355628
96,CANL(WBbt:0004949),5.893153937475267,16.0,2.7150147730325007,0.0002641649791080855
97,PHBR(WBbt:0005659),7.023347843292442,17.0,2.4204980842911876,0.0006689345602283538
98,body region(WBbt:0005738),343.90185991294027,358.0,1.0409946607751082,0.036877539871681714
99,metacorpus(WBbt:0003711),13.3201424614167,24.0,1.8017825311942959,0.00386460042627642
100,ASHR(WBbt:0003889),8.234269885239414,18.0,2.18598615916955,0.0015307188055925984
101,ASEL(WBbt:0003904),10.575385833003562,22.0,2.0803023499476128,0.001056795165835479
102,ADFR(WBbt:0003999),6.296794618124258,13.0,2.064542483660131,0.008430608312124437
103,odorsensory neuron(WBbt:0005839),17.114364859517213,30.0,1.7529134295227526,0.002201692416189149
104,dorsal ganglion(WBbt:0005214),10.010288880094974,32.0,3.196710942441493,9.43384913382205e-09
