#all-neurons_larva_enriched_W
#all-neurons_larva_enriched_W
#all-neurons_larva_enriched_W
,Tissue,Expected,Observed,Fold Change,Q value
33,AVM(WBbt:0003832),5.3423031262366445,10.0,1.8718518518518517,0.03091491385369295
34,inner labial neuron(WBbt:0005117),9.126434507320935,40.0,4.382872628726287,1.3381906826148787e-16
35,lateral ganglion left neuron(WBbt:0005102),35.837950138504155,125.0,3.4879227053140096,1.1374242232812604e-40
36,ventral ganglion (post)(WBbt:0005264),9.645825089038384,37.0,3.8358564102564108,2.060627584574636e-13
37,amphid left sensillum(WBbt:0005395),32.42481203007519,98.0,3.022376811594203,1.2476719108260654e-25
38,amphid neuron(WBbt:0005394),46.448357736446376,147.0,3.1648051118210865,3.848359587854127e-43
39,anterior ganglion(WBbt:0005375),19.662643450732094,55.0,2.797182389937107,7.29162809010441e-13
40,ventral ganglion (ant)(WBbt:0005266),7.716660071230708,34.0,4.4060512820512825,1.9857375085896015e-14
41,AWCR(WBbt:0003826),8.08765334388603,28.0,3.462067278287462,1.9177908860183366e-09
42,lateral nerve cord(WBbt:0006769),6.158488326078354,18.0,2.9227951807228916,1.5081456408324256e-05
43,VA neuron(WBbt:0005339),3.858330035615354,12.0,3.1101538461538465,0.0001570706588765403
44,head muscle(WBbt:0006761),13.133161851998416,25.0,1.9035781544256123,0.0010520686861299835
45,PLML(WBbt:0004104),6.6036802532647405,16.0,2.4228913857677905,0.0004748711945056483
46,PHAL(WBbt:0004366),6.455282944202612,28.0,4.337532567049808,5.253370434986379e-12
47,ray(WBbt:0006941),5.564899089829837,16.0,2.8751644444444446,5.214234962912664e-05
48,inner labial sensillum(WBbt:0005116),10.165215670755837,40.0,3.9349878345498785,8.993952733687394e-15
49,ASER(WBbt:0003903),9.72002374356945,40.0,4.115216284987277,1.5739013830359213e-15
50,deirid neuron(WBbt:0006928),4.377720617332805,19.0,4.340158192090396,8.42473321905229e-09
51,ray neuron(WBbt:0006971),4.006727344677483,15.0,3.743703703703704,2.3061488375058873e-06
52,retrovesicular ganglion neuron(WBbt:0005403),7.271468144044321,30.0,4.125714285714286,4.3564556530922945e-12
53,ciliated neuron(WBbt:0006816),60.10091017016225,186.0,3.094795061728395,3.928573164827832e-56
54,lateral ganglion left(WBbt:0005103),35.98634744756629,126.0,3.501327835051546,3.322310559933014e-41
55,PHBL(WBbt:0004364),6.455282944202612,29.0,4.492444444444445,8.56623483784104e-13
56,ventral cord neuron(WBbt:0005300),48.0807281361298,92.0,1.9134485596707818,1.2541650333733213e-10
57,AFDL(WBbt:0003993),4.080925999208548,15.0,3.6756363636363636,2.9111299031306643e-06
58,chemosensory neuron(WBbt:0005837),28.56648199445983,96.0,3.3605818181818186,6.546177406316274e-29
59,tail(WBbt:0005741),124.20854768500199,225.0,1.811469534050179,5.359988104190551e-28
60,glutamatergic neuron(WBbt:0006829),8.458646616541353,38.0,4.492444444444445,2.9057244556143813e-16
61,mechanosensory neuron(WBbt:0008431),25.375939849624057,82.0,3.2314074074074077,2.748422681459151e-23
62,neuron(WBbt:0003679),208.4240205777602,355.0,1.7032585736323722,2.7395317423766566e-68
63,lumbar right ganglion neuron(WBbt:0005600),22.333795013850416,75.0,3.358139534883721,2.245090029123588e-22
64,motor neuron(WBbt:0005409),32.499010684606255,100.0,3.077016742770167,7.727321766092346e-27
65,PVDL(WBbt:0004090),5.045508508112386,20.0,3.9639215686274514,2.2049413969825187e-08
66,posterior lateral left ganglion(WBbt:0005464),12.539572615749902,43.0,3.429143984220907,1.8415957045588563e-13
67,interneuron(WBbt:0005113),39.17688959240206,127.0,3.2417070707070703,1.1291987842254744e-37
68,ADLL(WBbt:0003997),7.7908587257617725,27.0,3.4656000000000002,3.3390382967512394e-09
69,lumbar left ganglion neuron(WBbt:0005097),21.59180846853977,74.0,3.427225658648339,1.2111102725081395e-22
70,DB neuron(WBbt:0005274),4.1551246537396125,19.0,4.572666666666667,3.2875837112825656e-09
71,ADLR(WBbt:0003995),7.7908587257617725,27.0,3.4656000000000002,3.3390382967512394e-09
72,preanal ganglion neuron(WBbt:0005447),10.833003561535417,34.0,3.138557077625571,7.105842015247921e-10
73,outer labial neuron(WBbt:0006801),6.677878907795805,30.0,4.492444444444445,3.588107373057689e-13
74,PVQL(WBbt:0004076),3.7099327265532254,12.0,3.2345599999999997,0.00010252783296580706
75,carbon dioxide sensory neuron(WBbt:0008430),14.320340324495449,58.0,4.050183074265976,1.0380026873848637e-21
76,phasmid left sensillum(WBbt:0005431),8.829639889196676,33.0,3.7374117647058824,7.64540736569233e-12
77,AWBR(WBbt:0003828),5.4165017807677085,17.0,3.138557077625571,8.833175801298693e-06
78,ASJL(WBbt:0003886),6.084289671547289,26.0,4.27330081300813,3.7232843198021704e-11
79,ASIR(WBbt:0003887),10.313612979817966,37.0,3.5874916067146283,1.942905874323779e-12
80,ventral nerve cord(WBbt:0005829),33.83458646616541,63.0,1.862,4.794482080698782e-07
81,PVQR(WBbt:0004074),3.7099327265532254,12.0,3.2345599999999997,0.00010252783296580706
82,ASGL(WBbt:0003892),4.526117926394935,20.0,4.41879781420765,2.7599036064548066e-09
83,AWC(WBbt:0005672),8.458646616541353,29.0,3.4284444444444446,1.2978229962114823e-09
84,head neuron(WBbt:0006751),161.01108033241,303.0,1.881858064516129,4.8526413298690936e-54
85,head motor neuron(WBbt:0008610),10.091017016224772,44.0,4.3603137254901965,4.710526257445342e-18
86,command interneuron(WBbt:0007804),6.75207756232687,24.0,3.5544615384615383,1.2327524913569195e-08
87,nerve ring(WBbt:0006749),46.8193510091017,86.0,1.8368473322768093,4.595389872538167e-09
88,PHAR(WBbt:0004365),6.455282944202612,28.0,4.337532567049808,5.253370434986379e-12
89,ASIL(WBbt:0003888),10.313612979817966,37.0,3.5874916067146283,1.942905874323779e-12
90,AIYL(WBbt:0003963),5.713296398891967,22.0,3.8506666666666662,8.898904016254936e-09
91,sensillum(WBbt:0006929),62.994657696873766,175.0,2.778013349038084,1.7773662556782866e-44
92,pharyngeal cell(WBbt:0005460),55.57479224376731,69.0,1.241570093457944,0.037806683079855394
93,AVAR(WBbt:0003869),3.78413138108429,17.0,4.492444444444445,2.401233622706061e-08
94,dopaminergic neuron(WBbt:0006746),7.7908587257617725,29.0,3.7223111111111113,1.4413685318169166e-10
95,nerve ring neuron(WBbt:0006974),31.16343490304709,94.0,3.0163555555555557,1.9259069035407403e-24
96,VD neuron(WBbt:0005303),3.9325286901464187,18.0,4.577207547169811,7.2800115546063406e-09
97,outer labial sensillum(WBbt:0005501),7.56826276216858,30.0,3.963921568627451,1.2165920436474541e-11
98,phasmid right sensillum(WBbt:0005427),8.829639889196676,33.0,3.7374117647058824,7.64540736569233e-12
99,PVM(WBbt:0004086),4.377720617332805,9.0,2.055864406779661,0.02050864702271655
100,lateral ganglion right(WBbt:0005101),35.91214879303522,127.0,3.5364077134986225,5.168782868359224e-42
101,CANR(WBbt:0004947),5.3423031262366445,14.0,2.6205925925925926,0.00041495725727312964
102,pharyngeal motor neuron(WBbt:0003677),4.897111199050258,19.0,3.879838383838383,6.928438940038179e-08
103,ASKL(WBbt:0003884),7.7908587257617725,30.0,3.8506666666666667,2.7155780096465493e-11
104,cholinergic neuron(WBbt:0006840),25.227542540561927,72.0,2.8540235294117653,3.8647116997517215e-17
105,DD neuron(WBbt:0005270),4.600316580925999,18.0,3.9127741935483873,1.2580090248140685e-07
106,ASKR(WBbt:0003883),7.6424614166996445,30.0,3.9254368932038832,1.596025489049782e-11
107,anterior ganglion (post)(WBbt:0005371),15.952710724178868,54.0,3.3850046511627907,2.350596514766401e-16
108,amphid right sensillum(WBbt:0005392),32.35061337554412,99.0,3.060220183486239,2.315029409153222e-26
109,lumbar ganglion right(WBbt:0005601),23.298377522754254,75.0,3.219108280254777,3.427390836778309e-21
110,CANL(WBbt:0004949),5.4165017807677085,14.0,2.584694063926941,0.0004748711945056483
111,PHBR(WBbt:0005659),6.455282944202612,29.0,4.492444444444445,8.56623483784104e-13
112,terminal bulb(WBbt:0003732),14.765532251681837,25.0,1.6931323283082076,0.005949267417658089
113,body region(WBbt:0005738),316.0862683023348,348.0,1.1009652582159624,2.3669115730409616e-07
114,PLMR(WBbt:0004103),6.529481598733676,16.0,2.450424242424243,0.0004153169297041914
115,metacorpus(WBbt:0003711),12.242777997625643,31.0,2.5321050505050504,7.134584197007936e-07
116,ASHR(WBbt:0003889),7.56826276216858,34.0,4.492444444444445,1.0835429453910778e-14
117,ASEL(WBbt:0003904),9.72002374356945,35.0,3.6008142493638675,6.056823517225821e-12
118,ADFR(WBbt:0003999),5.787495053423031,19.0,3.282940170940171,1.3709270850881007e-06
119,odorsensory neuron(WBbt:0005839),15.730114760585675,60.0,3.8143396226415094,5.496427006679132e-21
120,dorsal ganglion(WBbt:0005214),9.200633161851998,37.0,4.021462365591398,3.908817408233706e-14
