#Larva_Pan_Neuronal_Enriched_W
#Larva_Pan_Neuronal_Enriched_W
#Larva_Pan_Neuronal_Enriched_W
,Tissue,Expected,Observed,Fold Change,Q value
74,outer labial neuron(WBbt:0006801),12.714681440443213,40.0,3.1459694989106755,1.7463286530699024e-12
75,PVQL(WBbt:0004076),7.063711911357341,21.0,2.972941176470588,6.02506683914036e-07
76,carbon dioxide sensory neuron(WBbt:0008430),27.265927977839336,72.0,2.6406583358732094,3.5544757584186553e-16
77,phasmid left sensillum(WBbt:0005431),16.81163434903047,46.0,2.7362003624979403,1.48090349442175e-11
78,AWBR(WBbt:0003828),10.313019390581717,25.0,2.424120333064733,6.549133010414187e-06
79,muscular system(WBbt:0005737),261.21606648199446,286.0,1.094879054921049,0.03208190428884455
80,ASJL(WBbt:0003886),11.584487534626039,31.0,2.6759923481587755,4.181139887627673e-08
81,ASIR(WBbt:0003887),19.63711911357341,51.0,2.597122302158273,1.3051405604580672e-11
82,ventral nerve cord(WBbt:0005829),64.42105263157895,122.0,1.8937908496732028,1.2080670828481204e-13
83,PVQR(WBbt:0004074),7.063711911357341,21.0,2.972941176470588,6.02506683914036e-07
84,ASGL(WBbt:0003892),8.617728531855956,29.0,3.3651558984249434,1.6295792355317253e-10
85,PLMR(WBbt:0004103),12.432132963988918,38.0,3.0565953654188953,1.48090349442175e-11
86,head neuron(WBbt:0006751),306.5650969529086,466.0,1.5200686726303423,2.097361916638796e-37
87,head motor neuron(WBbt:0008610),19.213296398891966,65.0,3.383073817762399,1.773772925870078e-21
88,command interneuron(WBbt:0007804),12.85595567867036,39.0,3.033613445378151,1.1509255372993299e-11
89,nerve ring(WBbt:0006749),89.14404432132964,188.0,2.10894627264535,1.2703247879517991e-27
90,PHAR(WBbt:0004365),12.290858725761773,37.0,3.0103673653369394,4.523993914083849e-11
91,ASIL(WBbt:0003888),19.63711911357341,51.0,2.597122302158273,1.3051405604580672e-11
92,deirid neuron(WBbt:0006928),8.335180055401661,30.0,3.5992023928215358,1.0435525355152516e-11
93,AIYL(WBbt:0003963),10.878116343490305,31.0,2.8497580850522026,6.943197877664322e-09
94,sensillum(WBbt:0006929),119.94182825484765,222.0,1.8508972493591076,2.4837788264489752e-24
95,pharyngeal cell(WBbt:0005460),105.81440443213296,138.0,1.304170266237336,0.00030373017912155086
96,dopaminergic neuron(WBbt:0006746),14.833795013850414,42.0,2.831372549019608,2.820393621142551e-11
97,nerve ring neuron(WBbt:0006974),59.33518005540166,135.0,2.275210084033614,8.807407369332394e-23
98,VD neuron(WBbt:0005303),7.487534626038781,28.0,3.7395486496485386,1.3051405604580672e-11
99,outer labial sensillum(WBbt:0005501),14.409972299168976,40.0,2.7758554402153015,1.6295792355317253e-10
100,phasmid right sensillum(WBbt:0005427),16.81163434903047,46.0,2.7362003624979403,1.48090349442175e-11
101,PVM(WBbt:0004086),8.335180055401661,27.0,3.2392821535393823,1.872398582031599e-09
102,lateral ganglion left neuron(WBbt:0005102),68.23545706371192,157.0,2.300856574513863,2.5542064550157154e-27
103,lateral ganglion right(WBbt:0005101),68.37673130193906,157.0,2.2961027386161077,3.15966668388917e-27
104,CANR(WBbt:0004947),10.171745152354571,21.0,2.0645424836601305,0.0004693038592274079
105,pharyngeal motor neuron(WBbt:0003677),9.32409972299169,28.0,3.0029708853238266,8.175153151895713e-09
106,ASKL(WBbt:0003884),14.833795013850414,43.0,2.8987861811391227,7.740374248443526e-12
107,cholinergic neuron(WBbt:0006840),48.03324099722991,136.0,2.8313725490196084,6.275958842473783e-34
108,DD neuron(WBbt:0005270),8.759002770083102,31.0,3.53921568627451,9.029345058348529e-12
109,ASKR(WBbt:0003883),14.551246537396123,43.0,2.955073291452503,3.618310613519909e-12
110,anterior ganglion (post)(WBbt:0005371),30.373961218836563,83.0,2.732603739170087,1.2742164922730818e-19
111,amphid right sensillum(WBbt:0005392),61.59556786703601,119.0,1.9319571865443426,5.693657833467191e-14
112,lumbar ganglion right(WBbt:0005601),44.3601108033241,122.0,2.7502185587610843,4.99691767325613e-29
113,CANL(WBbt:0004949),10.313019390581717,21.0,2.0362610797743756,0.0005794246598365922
114,PHBR(WBbt:0005659),12.290858725761773,38.0,3.091728645481181,1.0476664287895972e-11
115,terminal bulb(WBbt:0003732),28.113573407202217,47.0,1.6717903241698688,0.00017426971154204304
116,body region(WBbt:0005738),601.8282548476454,633.0,1.0517950842308754,0.00027620862332106144
117,AWC(WBbt:0005672),16.105263157894736,33.0,2.0490196078431375,1.95007464405247e-05
118,metacorpus(WBbt:0003711),23.310249307479225,44.0,1.8875816993464052,1.0709915305443298e-05
119,ASHR(WBbt:0003889),14.409972299168976,43.0,2.984044598231449,2.480150873175128e-12
120,ASEL(WBbt:0003904),18.506925207756233,47.0,2.5395898817542286,1.7317970131051437e-10
121,ADFR(WBbt:0003999),11.01939058171745,23.0,2.087229763700352,0.00022878916394900546
122,odorsensory neuron(WBbt:0005839),29.950138504155124,72.0,2.4039955604883465,9.292700477721958e-14
123,dorsal ganglion(WBbt:0005214),17.518005540166204,53.0,3.0254585705249846,3.855977871231069e-15
